LBP_delta,Std_delta,Var_delta,Kur_delta,SE_delta,LBP_theta,Std_theta,Var_theta,Kur_theta,SE_theta,LBP_alpha,Std_alpha,Var_alpha,Kur_alpha,SE_alpha,LBP_beta,Std_beta,Var_beta,Kur_beta,SE_beta,LBP_gamma,Std_gamma,Var_gamma,Kur_gamma,SE_gamma
-17.729052048281037,0.00014131362657795717,1.9969541056614324e-08,2.571337333385705,-0.0005352307285921794,-22.450133581652246,1.3333876074124603e-05,1.7779225116011254e-10,3.1568892115734766,-6.0557288670041895e-06,-24.213556455890522,5.521956924955983e-06,3.049200828106934e-11,3.5907680441503875,-2.2335072184074e-06,-28.068754006077203,8.034289823921997e-07,6.454981297477655e-13,3.440280001123294,-1.1005726878711673e-07,-33.605807990251634,5.041868497333253e-08,2.5420437944401473e-15,3.443577130030795,-1.0424189851753566e-09
-17.702495960835456,0.00014320066221669235,2.050642965929922e-08,2.578367629385828,-0.0005487355112702601,-22.430197155403146,1.3469259939212373e-05,1.8142096331007131e-10,3.0383180686214883,-6.174583636116509e-06,-24.227304798556922,5.484128138386906e-06,3.007566143824703e-11,4.718969583165091,-2.1973362703845747e-06,-28.092451862242946,7.93965415938324e-07,6.303810817061159e-13,4.361422226589398,-1.0738306915302661e-07,-33.631967256512894,4.976352109061223e-08,2.476408031335808e-15,4.328163859677739,-1.0148279170425445e-09
-17.729829272778563,0.00014125736307184816,1.995364262201193e-08,2.560418520092619,-0.0005350868042970356,-22.60765663621483,1.2325491606032292e-05,1.5191774333037247e-10,3.18300919242406,-5.209430108933045e-06,-24.413306534816822,4.997097725884339e-06,2.4970985682038428e-11,3.6398528364315577,-1.8451932089090456e-06,-28.280658490914057,7.226583687645957e-07,5.222351179455065e-13,3.574478328105459,-8.977393147603557e-08,-33.81813328904245,4.534043274959769e-08,2.0557548419207906e-15,3.570681725215188,-8.485565736026868e-10
-17.731888891283628,0.00014111121021778746,1.9912373649128602e-08,2.5903069199815834,-0.0005337633054491072,-22.59549691751567,1.240076529876931e-05,1.5377897999516106e-10,3.1061622423483524,-5.2695715929591706e-06,-24.419882309803082,4.980694814535425e-06,2.4807320835540074e-11,3.643810224810883,-1.8356511411018038e-06,-28.308348583741385,7.127220310314786e-07,5.079726935176358e-13,3.582594789296053,-8.74495411851814e-08,-33.84989119295637,4.46261601858363e-08,1.9914941729319207e-15,3.5785554716964723,-8.231959848305361e-10
-17.740545889418257,0.0001405022157617947,1.974087263397391e-08,2.5791064733231166,-0.0005296144104547009,-22.783804636749814,1.1285272238907737e-05,1.2735736950626164e-10,3.1659304740917205,-4.404412296811974e-06,-24.579048277053193,4.599678543944749e-06,2.115704270762569e-11,3.366518177414505,-1.5749578572553485e-06,-28.42981547518923,6.707242501633665e-07,4.4987101975721025e-13,3.4415420125200407,-7.77603038479908e-08,-33.962974437584364,4.217293295911244e-08,1.7785562743737925e-15,3.4439650490005085,-7.37581065329168e-10
-17.743572170198608,0.0001402889003467956,1.9680975560513145e-08,2.5698328103135895,-0.0005281395486868056,-22.735497315736804,1.1556696664721241e-05,1.3355723780037906e-10,3.2206821837735924,-4.608271769165881e-06,-24.566171902547353,4.629387638677791e-06,2.1431229909142737e-11,3.34877891130574,-1.5961806044443054e-06,-28.364598632624695,6.929560065143569e-07,4.801880269643254e-13,3.666300867151074,-8.277750842610874e-08,-33.90591757768162,4.3393386556952506e-08,1.8829859968811065e-15,3.7492672748288127,-7.790280532575982e-10
-17.71518889442639,0.00014229432616281865,2.0247675258130617e-08,2.6025685478763054,-0.0005421738287513962,-22.577057141859942,1.2514185755633325e-05,1.5660484512649603e-10,3.0939769012364056,-5.366356586803021e-06,-24.586144272310744,4.583387809446804e-06,2.100744381178557e-11,3.159726867990672,-1.5668755390807397e-06,-28.441518961819447,6.668107960985314e-07,4.4463663779355727e-13,3.1754666371832565,-7.697383308751006e-08,-33.97700743591804,4.187806237778624e-08,1.7537721085177555e-15,3.1888049009318618,-7.283087422071823e-10
-17.724116949186005,0.00014165899761307087,2.0067271604740017e-08,2.581666920059941,-0.0005378137588664275,-22.650012951351705,1.2063665815928671e-05,1.45532032918406e-10,3.151806971467787,-5.003056097747658e-06,-24.71800924512639,4.290940422850114e-06,1.8412169712449113e-11,3.2621139388351015,-1.3806139333566267e-06,-28.579672962761904,6.223043839526968e-07,3.872627462867454e-13,3.7244509803243973,-6.726171723129435e-08,-34.127768935166706,3.8837309382327804e-08,1.508336600058647e-15,3.8226043529398592,-6.28099195293284e-10
-17.651466035245253,0.00014690087940388857,2.1579868369635814e-08,2.5849979148838043,-0.000575905693722597,-22.336878385617194,1.4111168408905517e-05,1.9912507386449303e-10,3.160757959422577,-6.751688481711139e-06,-24.267593514425652,5.374759164061881e-06,2.8888036071667174e-11,4.0434282307194325,-2.119414510358455e-06,-28.052057954261816,8.101641282187078e-07,6.563659146523788e-13,6.776636971109432,-1.1127404644019925e-07,-33.57267081073736,5.126101011947786e-08,2.627691158469212e-15,7.0799755805982585,-1.0715071161067255e-09
-17.626777731520797,0.00014872312366372593,2.2118567512295918e-08,2.5454289538621095,-0.0005897555862866704,-22.333981840704574,1.4130667450227685e-05,1.9967576258892416e-10,3.132257184897205,-6.7693565642119085e-06,-24.34824051756889,5.162341588120839e-06,2.6649770672441983e-11,3.5112011728582906,-1.964900992336856e-06,-28.15816652796702,7.683017513007922e-07,5.902875810518644e-13,4.991861230545062,-1.0064463658641237e-07,-33.68662602416449,4.842193042455845e-08,2.344683346040779e-15,5.1820878136761515,-9.608565111592249e-10
