LBP_delta,Std_delta,Var_delta,Kur_delta,SE_delta,LBP_theta,Std_theta,Var_theta,Kur_theta,SE_theta,LBP_alpha,Std_alpha,Var_alpha,Kur_alpha,SE_alpha,LBP_beta,Std_beta,Var_beta,Kur_beta,SE_beta,LBP_gamma,Std_gamma,Var_gamma,Kur_gamma,SE_gamma
-17.937443481454704,0.00012732353051482498,1.621128142275957e-08,3.115568980689761,-0.0004374607061148532,-22.398292203339103,1.368587140907101e-05,1.8730307622562735e-10,2.8450569843560456,-6.379752333762591e-06,-24.263858529624144,5.384804978379284e-06,2.899612465517832e-11,2.9288477937830915,-2.13828279671222e-06,-28.062672323384707,8.058758131753525e-07,6.494358262610356e-13,3.0335412883829185,-1.1104430822358876e-07,-33.59221593127629,5.076249717276758e-08,2.5768311192152363e-15,3.038860145111564,-1.058826848471979e-09
-17.969926256112593,0.00012527289856043654,1.5693299113733423e-08,3.0994890126144394,-0.0004245764685928444,-22.131202111826475,1.563934040430907e-05,2.4458896828185425e-10,2.6507762090692286,-8.240678443053712e-06,-23.573033963448818,7.606426815601202e-06,5.785772890109705e-11,2.9778979826020584,-4.139842482821949e-06,-27.31066890042155,1.1737175420577933e-06,1.3776128685341875e-12,3.0957744382753067,-2.2897528148068988e-07,-32.830068257755116,7.430897196399677e-08,5.521823314346058e-15,3.038482607285216,-2.2156301031260514e-09
-18.022621767998444,0.00012201508687732995,1.4887681425682373e-08,3.1785991264771907,-0.00040340817091891044,-22.159619558643445,1.542053403682808e-05,2.377928699809733e-10,2.9377009820708433,-7.99710584087231e-06,-23.38869789671971,8.340820632223475e-06,6.956928881892481e-11,3.1247350401920135,-4.929829427206284e-06,-27.047421877162463,1.3388347121108407e-06,1.7924783863529177e-12,2.9471942839946577,-2.950993321354114e-07,-32.55575014692172,8.523317733907318e-08,7.264694519313897e-15,2.939933338132691,-2.8914747801513033e-09
-17.877497617476674,0.00013120265278508404,1.721413609784332e-08,3.3465016317111305,-0.0004622430700875184,-22.481303447671944,1.3129397677073296e-05,1.7238108336273766e-10,2.9091403436841046,-5.891244299656411e-06,-24.042350234531202,6.01547554008156e-06,3.6185945973319534e-11,2.9099875084827564,-2.6432696956055477e-06,-27.82199660338913,9.089295009228289e-07,8.261528376478229e-13,3.1052290131989295,-1.399197222020486e-07,-33.35101542407381,5.726892223742044e-08,3.2797294542357096e-15,3.0798997771485745,-1.3373378920344418e-09
-18.036190451109167,0.00012118629603925721,1.4686118347714489e-08,3.0856863024022374,-0.00039892229054529606,-22.64108562482788,1.2117582612985807e-05,1.4683580838253595e-10,2.9055855813731544,-5.0533764447322814e-06,-24.32749813798847,5.216159253143782e-06,2.72083173541575e-11,3.1834291323119603,-2.0087953489429287e-06,-28.091144511165265,7.944845460876113e-07,6.312056939720377e-13,3.0868757149884827,-1.0796634821514867e-07,-33.626202831344756,4.990715706522187e-08,2.4907243263327253e-15,3.088099679484035,-1.0239205742891223e-09
-18.040221235667506,0.00012094538411376624,1.4627785938426459e-08,3.059033561078529,-0.00039748125803931223,-22.59273498786948,1.2417941981600164e-05,1.542052830583878e-10,2.9631407420281377,-5.288817135164923e-06,-24.36275670259138,5.125008566859681e-06,2.6265712810385117e-11,3.1923062330909153,-1.940882977419055e-06,-28.184055006021307,7.584207514382269e-07,5.752020362121248e-13,3.080698538098657,-9.87156226766443e-08,-33.722003057172834,4.757294704270893e-08,2.2631852903283883e-15,3.020491985279616,-9.33274252583276e-10
-17.99284660200383,0.000123842804553821,1.5337040239755908e-08,3.0448156291397708,-0.0004155755216499233,-22.156942158917868,1.544076775393577e-05,2.3841730883098266e-10,3.294571236086584,-7.992668645804798e-06,-24.343865392395937,5.1736458303081924e-06,2.6766611177465342e-11,2.9503273642369194,-1.9792655467911178e-06,-28.234014805278928,7.397101603564318e-07,5.47171121334538e-13,3.0002680003582105,-9.411167867286205e-08,-33.787514845288854,4.603989925080921e-08,2.1196723230246623e-15,2.9710337122282335,-8.761528366593119e-10
-17.956368564951795,0.0001261205650783584,1.5906396935684432e-08,3.0650282325479568,-0.0004299156848140986,-21.89834105243757,1.7572526626815033e-05,3.0879369205012333e-10,2.933695660818313,-1.0262652814295432e-05,-24.148945071074966,5.70326045286945e-06,3.252717979326464e-11,3.0358334911542197,-2.383721973877671e-06,-28.036268445122182,8.165854797854684e-07,6.668118457964635e-13,2.974023993456594,-1.1390547426227322e-07,-33.57939693538245,5.1088903829137676e-08,2.6100760944628783e-15,2.936809270804048,-1.0721917166527276e-09
-17.816111524584308,0.0001352826649371541,1.8301399432498306e-08,2.95490881778395,-0.0004911941275947002,-21.213830409483702,2.4744021573036067e-05,6.122666036068744e-10,3.115567030591475,-1.966553402421574e-05,-23.55704831365725,7.667467591374067e-06,5.879005926477165e-11,3.1252715229483368,-4.198111335761459e-06,-27.427722675646127,1.1069950919412408e-06,1.2254381335819962e-12,3.0010526953004453,-2.046062673509814e-07,-32.9700198754894,6.928690211901159e-08,4.800674805249493e-15,2.966778506439847,-1.9353788384636102e-09
-17.808224957107278,0.00013581776110294504,1.8446464231016647e-08,3.0526537038289345,-0.0004942599570189488,-21.23617773140957,2.4468922355475983e-05,5.987281612383124e-10,2.8806633035798934,-1.929449654851274e-05,-23.712943238062863,7.092507448308932e-06,5.030366190431767e-11,3.0114343976567297,-3.6194746093747396e-06,-27.646208678882,9.924349600746217e-07,9.84927149978316e-13,2.9379939544680664,-1.658539115359282e-07,-33.19423171296172,6.19389947562543e-08,3.8364390714152976e-15,2.9010583378183252,-1.5576992641465494e-09
