LBP_delta,Std_delta,Var_delta,Kur_delta,SE_delta,LBP_theta,Std_theta,Var_theta,Kur_theta,SE_theta,LBP_alpha,Std_alpha,Var_alpha,Kur_alpha,SE_alpha,LBP_beta,Std_beta,Var_beta,Kur_beta,SE_beta,LBP_gamma,Std_gamma,Var_gamma,Kur_gamma,SE_gamma
-17.84321812764505,0.00013346915263446948,1.7814014704963315e-08,2.8515750139812717,-0.0004796544264754566,-21.709866965583064,1.9308384250399398e-05,3.7281370236107153e-10,3.0178993910338585,-1.226719927268487e-05,-23.217672360104228,9.08544595865859e-06,8.25453282677057e-11,3.127717112109485,-5.806042584607796e-06,-27.132799750858503,1.2828835903038436e-06,1.6457903062708802e-12,3.8217737487421277,-2.712330801807496e-07,-32.711508629152334,7.88471773215245e-08,6.216877371571929e-15,3.356495969488366,-2.483118328556797e-09
-17.883199694547205,0.00013082869664825497,1.7116147866681124e-08,2.83407200664219,-0.00046202546215515184,-22.321050956119407,1.4224577613841385e-05,2.0233860829219749e-10,2.853253682817955,-6.862824721056035e-06,-24.027219740139753,6.061152264347707e-06,3.673756677160734e-11,3.13639511343523,-2.6771137198453648e-06,-28.06676386756888,8.042285995656801e-07,6.46783640359375e-13,4.101673477420437,-1.1036854816685158e-07,-33.68222559535626,4.8528585616250285e-08,2.3550236219137342e-15,3.279774725795718,-9.696690635860455e-10
-17.85592104930365,0.00013262524986820597,1.7589456902604072e-08,2.825999567383132,-0.0004740443137136359,-21.96691600621232,1.6973996624141092e-05,2.8811656139635316e-10,2.944579002608767,-9.605658846316666e-06,-23.326302099294786,8.605133090761778e-06,7.404831550972336e-11,3.191717463846706,-5.233560192634353e-06,-27.356237133336727,1.1472776283382666e-06,1.3162459564854775e-12,3.3886608331540202,-2.1891588474475137e-07,-32.98103032446199,6.890651051046969e-08,4.7481071907294694e-15,3.1494611492315596,-1.9133214430820174e-09
-17.882463608636826,0.00013087694943464666,1.712877589331906e-08,2.8413614796519573,-0.00046222521768393915,-22.270346378285854,1.4589964689685499e-05,2.128670696462697e-10,3.0147264962926332,-7.197690987938226e-06,-23.971796205280018,6.231468032045014e-06,3.883119383439896e-11,2.9746591699626506,-2.8277913248836313e-06,-28.012483285766752,8.263546353347187e-07,6.82861983339176e-13,3.5922352447834403,-1.1641054950053207e-07,-33.64728031119954,4.938395742172831e-08,2.4387752506310747e-15,3.1524966382566726,-1.003516799593268e-09
-17.87605532135894,0.00013129813480615665,1.7239200203575687e-08,2.829351704541504,-0.00046518727549900375,-22.60301334880873,1.23542352740193e-05,1.5262712920582276e-10,2.911172955219286,-5.242894830653748e-06,-24.37991926437017,5.081214063655044e-06,2.581873636068581e-11,3.0676859850127522,-1.91088932406577e-06,-28.317542545093758,7.094532084729441e-07,5.033238550125547e-13,3.245238262241865,-8.675566268540509e-08,-33.89908438810263,4.354189782124926e-08,1.8958968658761114e-15,3.133837018006006,-7.856224250334236e-10
-17.886456934894994,0.00013061814620420146,1.706110011782215e-08,2.871016366690125,-0.0004603212339949805,-22.652281785065092,1.205317270866048e-05,1.452789723447978e-10,3.2393653835307927,-4.986077784706616e-06,-24.41813148493275,4.985056863932285e-06,2.485079193663839e-11,2.9880849709493384,-1.842701531387285e-06,-28.39823904948431,6.813978242399284e-07,4.643029948789084e-13,2.905965411479544,-8.040809900710849e-08,-33.97814755342132,4.185419598020337e-08,1.751773721149272e-15,2.909972127584206,-7.287773286310051e-10
-17.87390324532657,0.00013144008877582228,1.727649693739604e-08,2.890396625813477,-0.00046609824807850454,-22.17768083573134,1.5281861849883373e-05,2.3353530159892084e-10,2.9462402106140537,-7.862245137523355e-06,-23.612963415026734,7.45607167532041e-06,5.559300482751531e-11,2.9498200302005295,-3.985978798672972e-06,-27.62437991193103,1.0033260842113207e-06,1.006663231258822e-12,2.978859549671849,-1.6935998021108237e-07,-33.224986934476114,6.099380914487056e-08,3.720244754000896e-15,2.950332105344443,-1.5115772182300948e-09
-17.89647410247589,0.00012996603827174853,1.6891171104053607e-08,2.8788859150387425,-0.0004561829200281063,-22.397570627368903,1.368767721434183e-05,1.8735250752401252e-10,3.271335406834571,-6.354890159212889e-06,-24.02812620580496,6.058410187517636e-06,3.6704334000217485e-11,3.115000625061878,-2.6762449048333264e-06,-28.061364999566916,8.064027619009473e-07,6.502854144014759e-13,3.0666234019865453,-1.1112805634979295e-07,-33.65956459490256,4.908156660932999e-08,2.4090001808260966e-15,3.074148521161138,-9.914797937218872e-10
-17.872001672817476,0.00013156501102529845,1.7309352126086902e-08,2.9508101533315023,-0.000466676074981291,-21.932395725882305,1.7275431677458295e-05,2.9844053964252954e-10,2.9732764465946824,-9.927294847556765e-06,-23.21432394790162,9.100674217116213e-06,8.28222712060838e-11,2.924416939173605,-5.834234351011386e-06,-27.18214179756374,1.2516211455492369e-06,1.566555491985984e-12,3.0517121048978266,-2.590934225569958e-07,-32.77487541946574,7.638819163232451e-08,5.835155820856731e-15,3.043033962006019,-2.3372501773683174e-09
-17.884862456127337,0.00013072083953522503,1.7087937888794048e-08,2.9634544013086144,-0.0004607908082774741,-22.04148626352376,1.6354596114423587e-05,2.674728140659191e-10,3.079108541651391,-8.941168192637207e-06,-23.33364339634134,8.573608830973061e-06,7.350676838653925e-11,3.0842303951482823,-5.1988050081046895e-06,-27.30598595150454,1.1764689311896561e-06,1.3840791460545319e-12,3.0842333567661777,-2.2999193381013871e-07,-32.8996642148788,7.176764313798229e-08,5.150594601580777e-15,3.062715113518819,-2.071416841120914e-09
