LBP_delta,Std_delta,Var_delta,Kur_delta,SE_delta,LBP_theta,Std_theta,Var_theta,Kur_theta,SE_theta,LBP_alpha,Std_alpha,Var_alpha,Kur_alpha,SE_alpha,LBP_beta,Std_beta,Var_beta,Kur_beta,SE_beta,LBP_gamma,Std_gamma,Var_gamma,Kur_gamma,SE_gamma
-17.401487161490497,0.00016640052737248152,2.7689135509839968e-08,11.875230246319338,-0.0006986656152597795,-20.735775403286752,3.1421840511115165e-05,9.873320611059583e-10,3.23177841233019,-3.089644694734332e-05,-21.901616683527436,1.754382772769164e-05,3.07785891338922e-10,3.7361885898752805,-2.0292573384698555e-05,-25.625923797465127,2.725218601320289e-06,7.426816424982113e-12,3.4809778663047344,-1.1534033017489485e-06,-31.1130082417974,1.7534596631324279e-07,3.0746207902324874e-14,27.077451614421864,-1.1577486365347658e-08
-17.201040777378118,0.00018277341030463977,3.3406119514388196e-08,6.5765758359090825,-0.0008447996677692399,-20.783691821871876,3.067252369166515e-05,9.408037096157596e-10,4.526405471114659,-2.9242514557086768e-05,-21.923849856141906,1.7349877568616994e-05,3.010182516459992e-10,4.11316596610675,-1.9785862711292633e-05,-25.619275204478953,2.7342928438223493e-06,7.47635735577811e-12,4.80347917246925,-1.1516274209089774e-06,-31.112278544572842,1.754099907128995e-07,3.076866484189949e-14,17.19313101048703,-1.153782169068495e-08
-18.076941909856178,0.00011874662299975262,1.410076047384538e-08,4.009764548394055,-0.0003780068112905782,-22.310636213293403,1.4297884565056466e-05,2.044295030356799e-10,3.7690399636250924,-6.8740708119141875e-06,-23.561742540682474,7.649491834946267e-06,5.85147253329096e-11,3.1514468946506167,-4.176797697200404e-06,-27.24915848273399,1.2103760843740342e-06,1.4650102656246194e-12,3.560977085733096,-2.4234523387219593e-07,-32.67961022093741,8.011473046034499e-08,6.418370036733729e-15,65.97341109026281,-2.526756261651925e-09
-17.91379019205959,0.00012883340987665046,1.6598047500445018e-08,3.5933902297509306,-0.00044305782500130063,-21.825924455421926,1.820874745973055e-05,3.315584840522437e-10,3.770231371706587,-1.0923592582186307e-05,-22.84939589710654,1.0922359916745458e-05,1.1929794615092785e-10,3.376108308781812,-8.23043942377424e-06,-26.442610420025375,1.8115907511410796e-06,3.281861049619901e-12,3.460601177929145,-5.259882687386232e-07,-31.774864691025247,1.2594324640913086e-07,1.586170131607105e-14,238.90246401887546,-5.973035163511822e-09
-18.12473488519894,0.0001159439026948472,1.3442988572112194e-08,3.985799027913904,-0.00036125356795992775,-23.047817293012155,9.890749838658962e-06,9.782693237093227e-11,4.4388468887098895,-3.391799908844679e-06,-24.62555995866809,4.493942305976453e-06,2.0195517449444956e-11,3.9793929969410073,-1.5014145221744175e-06,-28.251833663286504,7.331486081428476e-07,5.375068816217947e-13,8.035090512319561,-9.115147591048884e-08,-33.70977172307559,4.786473116127624e-08,2.2910324891412488e-15,20.67587620013124,-9.274970000725544e-10
-18.14803849043177,0.00011460248103239378,1.3133728658780177e-08,3.9452546086569895,-0.00035352367077319747,-23.010665251239505,1.0075666637740145e-05,1.0151905819486978e-10,4.776403763039098,-3.518050005493867e-06,-24.61998799026384,4.506471257018827e-06,2.030828319033685e-11,4.702449295102252,-1.5060672410581576e-06,-28.24686249403906,7.349730105523437e-07,5.401853262403755e-13,13.45616542458541,-9.111217026512138e-08,-32.67511325501055,8.029424038319138e-08,6.4471650387137216e-15,4359.571604700482,-2.166185796656727e-09
-18.134972587854566,0.00011535390108126277,1.3306522494665755e-08,3.9690954038480504,-0.0003580566804888335,-22.821223459153448,1.107730568134832e-05,1.2270670115803178e-10,3.9466988130850162,-4.2256864830428576e-06,-24.619919805725345,4.506631663667377e-06,2.030972895196939e-11,4.5588793874380755,-1.5050556827061927e-06,-28.267075824871114,7.275824024732761e-07,5.293761523887843e-13,8.923401834196929,-8.971140258043539e-08,-33.699207656964155,4.811818734073357e-08,2.3153599529579328e-15,56.37025075935571,-9.313490926351637e-10
-18.14388765183127,0.00011484172397401809,1.318862156532456e-08,4.04374756004754,-0.00035491992404194104,-22.803332853156004,1.1176348813570719e-05,1.2491077280260362e-10,4.32346288407068,-4.297079236323353e-06,-24.57358175232289,4.612260392900743e-06,2.1272945931920915e-11,5.841191607650567,-1.570459261480417e-06,-28.22565846712288,7.428064541933727e-07,5.51761428391331e-13,13.417188194068114,-9.29981538094159e-08,-33.622114988277715,5.000919290260861e-08,2.500919374770319e-15,143.50584292080856,-9.9451035436049e-10
-18.071595220499567,0.0001190692815120872,1.417749379980467e-08,3.9225671900081767,-0.0003807116043368324,-22.28287218233026,1.449890031347569e-05,2.1021811030010548e-10,3.5846844925166517,-7.0803602665073055e-06,-24.2938566958231,5.304638003800022e-06,2.813918435135948e-11,3.729304239675834,-2.067032846052913e-06,-27.966762601009943,8.454623712817489e-07,7.148066212533577e-13,7.07121609117726,-1.2053152275992016e-07,-32.82494458731355,7.44988589103218e-08,5.550079978940034e-15,2261.1398389432798,-1.985564578073005e-09
-18.08883481771982,0.00011804688337552315,1.3935066674674365e-08,3.871014189534576,-0.00037475792573970666,-22.194367669361565,1.5154668406179491e-05,2.2966397450125485e-10,3.583778567403653,-7.695593743082242e-06,-24.090036890280366,5.873738133313446e-06,3.450079965874052e-11,3.9846945833976983,-2.512738239601729e-06,-27.768765803386227,9.334450738912395e-07,8.713197059718217e-13,6.672538103819087,-1.4614166834433435e-07,-33.03354392098347,6.712046068102633e-08,4.505156242033201e-15,484.61675964947455,-1.7341936194534613e-09
