LBP_delta,Std_delta,Var_delta,Kur_delta,SE_delta,LBP_theta,Std_theta,Var_theta,Kur_theta,SE_theta,LBP_alpha,Std_alpha,Var_alpha,Kur_alpha,SE_alpha,LBP_beta,Std_beta,Var_beta,Kur_beta,SE_beta,LBP_gamma,Std_gamma,Var_gamma,Kur_gamma,SE_gamma
-17.982252856903685,0.0001244005943195174,1.5475507867049144e-08,2.8750069175676525,-0.0004198897122252005,-22.184840873173965,1.5225952864894141e-05,2.3182964064397809e-10,3.3451910033651875,-7.784221811476337e-06,-24.30362455901658,5.278796649803361e-06,2.7865694069975188e-11,3.1434945689732907,-2.054700732571608e-06,-28.13879292256721,7.757802034717278e-07,6.018349240986355e-13,15.687403481582542,-1.0227564397273127e-07,-31.596146000388405,1.377137512478001e-07,1.8965077282740966e-14,7707.616739354739,-5.659239627636207e-09
-17.961447920416703,0.00012571124100013164,1.5803316113793176e-08,2.854203722802312,-0.00042827536290350205,-22.148033394964198,1.5508559216760966e-05,2.4051540897978153e-10,3.192483417595121,-8.076178993043367e-06,-24.166280342440533,5.654039752384441e-06,3.196816552154351e-11,3.0611023852678385,-2.344272286073288e-06,-28.047522562610954,8.120033425046009e-07,6.593494282386442e-13,11.223262047908284,-1.1198581876240627e-07,-31.69701343170694,1.3094064562651347e-07,1.7145452677088178e-14,7253.104156040639,-5.194572593304945e-09
-17.998334105454692,0.0001234024909859582,1.5228174781539495e-08,2.884112950230076,-0.0004135884481054475,-22.28325475455177,1.4495715786738821e-05,2.1012577616990907e-10,3.4430915042514747,-7.078869445801396e-06,-24.34700255099447,5.165537134025373e-06,2.668277388299506e-11,3.0409646578357026,-1.9726521315706705e-06,-28.175324413921924,7.617386029478093e-07,5.802456992208803e-13,20.097319843355454,-9.864865268352222e-08,-31.499804676497096,1.4450981972462712e-07,2.0883087996844232e-14,8010.917957580013,-6.164042981772841e-09
-17.986918884295598,0.00012410317872414857,1.5401598969437965e-08,2.924800287366994,-0.00041776697967646313,-22.297388454595776,1.4393912136264176e-05,2.0718470658649315e-10,2.9974693377703554,-7.009834322779764e-06,-24.060734527626106,5.9604338903517555e-06,3.5526772161253765e-11,3.780408035921165,-2.585306635807586e-06,-27.962765880395594,8.471542476434204e-07,7.176703193002896e-13,9.236026608019944,-1.2119341036816358e-07,-31.878810168021566,1.1956330911409815e-07,1.4295384886313387e-14,6607.622674761274,-4.439107998129085e-09
-17.993836927703402,0.00012368865882233628,1.529888432126831e-08,2.910510011380722,-0.0004152660295135981,-22.584691740856652,1.2465148341458627e-05,1.5537992317456876e-10,3.6152091797583945,-5.3090189907528945e-06,-24.61376359809789,4.520527127145595e-06,2.0435165507259202e-11,2.98193329738284,-1.5288310951685696e-06,-28.562866568876252,6.275557562567207e-07,3.938262272109446e-13,4.175807065627069,-6.848193020423177e-08,-32.85861756021214,7.325486672023184e-08,5.3662754981989305e-15,5217.188978905174,-1.7902013723977464e-09
-17.982664668890806,0.00012435584213935335,1.546437547418777e-08,2.962472611709343,-0.000419077524991394,-22.543092622304844,1.2729951240346987e-05,1.620516585816118e-10,3.1520528666138614,-5.535793891306636e-06,-24.51551990613267,4.748127827096664e-06,2.2544717862449687e-11,2.873699151366957,-1.6806478885972947e-06,-28.476854496317358,6.551332067299062e-07,4.2919951856021e-13,4.282135077015009,-7.436909428815023e-08,-32.82196752801268,7.460966740707673e-08,5.566602470594608e-15,5055.2968803695,-1.8626120947514417e-09
-17.973011234292606,0.00012500120807220404,1.5625302019510447e-08,2.8617767408109738,-0.00042366710540413883,-22.422914707723397,1.351551092256507e-05,1.8266903549797567e-10,3.192701160060478,-6.2111610954556876e-06,-24.484689528361525,4.821887881915993e-06,2.3250602745768303e-11,3.032279938410947,-1.7288964542727515e-06,-28.39967531286512,6.809086664161419e-07,4.636366120006088e-13,3.0863640082879336,-8.023518217423889e-08,-33.58308016539066,5.09946559993459e-08,2.600454940491625e-15,1000.5863921434744,-1.0023707571756441e-09
-17.945358615118305,0.00012670763709131597,1.6054825297264632e-08,2.933452465195507,-0.00043443767811371625,-22.23266282635547,1.4864941991478902e-05,2.2096650041003274e-10,2.8770862421229744,-7.463354492605766e-06,-24.498326598879995,4.789119982755147e-06,2.293567020922466e-11,2.892943873642876,-1.7079344061233924e-06,-28.476484435828954,6.55254438915041e-07,4.2935837971786524e-13,3.2862832873478496,-7.447382846350444e-08,-32.90546535548465,7.155894727429018e-08,5.120682935004643e-15,4614.020038871991,-1.7354018232244798e-09
-17.863716103813637,0.00013204625477725442,1.7436213400699583e-08,2.838966409212661,-0.0004697408203302675,-21.936398153663035,1.7239286424422624e-05,2.9719299642328216e-10,3.049949276902412,-9.889606706787778e-06,-24.0342861488482,6.0397772860218155e-06,3.647890966474505e-11,2.974041556959286,-2.6625569991748e-06,-27.914553752745107,8.678240165994035e-07,7.531185237867216e-13,3.4533121048853967,-1.2788924273808965e-07,-33.474870326145854,5.3829985681382636e-08,2.8976673584578595e-15,3.4847676249071755,-1.1848720551724262e-09
-17.933806396118637,0.00012747755380122645,1.625052672314458e-08,3.0655963749551143,-0.0004387221445945606,-21.92080948997631,1.7373268960182127e-05,3.0183047436282777e-10,2.9670730128147778,-1.0039619046195928e-05,-24.19653503230872,5.569149833998836e-06,3.101542987352926e-11,2.873389693274391,-2.281661533199232e-06,-28.116667748322545,7.844100935133619e-07,6.152991948056412e-13,3.2752254161034213,-1.0533552123359084e-07,-32.85483820331974,7.339364428525126e-08,5.386627021469994e-15,3112.247044685789,-1.8932247110679488e-09
-17.974997708798824,0.00012485570269300263,1.5588946494963465e-08,2.9041179701669324,-0.0004226229962209055,-22.171782132940706,1.5326124805745154e-05,2.348901015612769e-10,3.3203776608299793,-7.88259540752554e-06,-24.153343340085037,5.6907314370949075e-06,3.2384424289140276e-11,3.4271580421208814,-2.367856111739058e-06,-27.981868284968147,8.391014364339446e-07,7.040912206255091e-13,9.523984322652435,-1.1902993940168397e-07,-31.773514412371796,1.2602675268883427e-07,1.5882742393292593e-14,6836.991060137025,-4.873552482961625e-09
-17.979700447363182,0.00012455750609728793,1.551457232517592e-08,2.892329869574586,-0.0004207423979640857,-22.260493993613117,1.4660834477729874e-05,2.1494006758339296e-10,3.030731742950142,-7.2612744133957555e-06,-24.285314033391174,5.327347396986234e-06,2.8380630288175998e-11,3.053995461714747,-2.0917839187031326e-06,-28.173185598791385,7.62553709455376e-07,5.814881598041541e-13,11.510665873509792,-9.917499370956155e-08,-31.80694229950675,1.2393778415546902e-07,1.536057434136763e-14,7301.471089090993,-4.669834222357937e-09
