LBP_delta,Std_delta,Var_delta,Kur_delta,SE_delta,LBP_theta,Std_theta,Var_theta,Kur_theta,SE_theta,LBP_alpha,Std_alpha,Var_alpha,Kur_alpha,SE_alpha,LBP_beta,Std_beta,Var_beta,Kur_beta,SE_beta,LBP_gamma,Std_gamma,Var_gamma,Kur_gamma,SE_gamma
-17.68248586786522,0.0001446076783879159,2.091138064874292e-08,3.288572652667538,-0.0005545535288551612,-19.991039964810327,4.5602792752989266e-05,2.0796147068720902e-09,3.3674359905668583,-6.267181304765628e-05,-20.85208011690608,2.9650246975640713e-05,8.791371457164913e-10,4.129745328274956,-5.5109613021990094e-05,-24.45808573798417,4.886457681949644e-06,2.387746867748469e-11,4.3316851094985935,-3.5273853223028526e-06,-29.96761889464115,3.1089535901090837e-07,9.66559242545216e-14,4.328129388210469,-3.520120522112772e-08
-17.74500821126311,0.00014017953264363703,1.9650301372188498e-08,3.4062773460306914,-0.0005223101152743428,-19.892652952761996,4.7902954966594425e-05,2.2946930945315737e-09,3.456342874337291,-6.875668490355019e-05,-20.866051013370583,2.9443849704554858e-05,8.669402854244151e-10,3.280870617711753,-5.4505762941665676e-05,-24.55079358173471,4.665120962909475e-06,2.1763353598577432e-11,3.3517661890891812,-3.2354101163080767e-06,-30.07335314757739,2.9488612291823817e-07,8.695782548975028e-14,3.361352030838004,-3.184498101392868e-08
-17.834144509387844,0.00013403931363216236,1.796653759898119e-08,3.6707031420242227,-0.0004779445833218825,-21.49635243866393,2.1484432898326164e-05,4.615808569626795e-10,9.269735418626826,-1.4815389654635512e-05,-22.492448272310646,1.3056503651184497e-05,1.704722875933941e-10,5.4646920864572435,-1.149268987491437e-05,-26.089153600066112,2.1617838808089137e-06,4.673309547325247e-12,5.7150794593860335,-7.350257663835569e-07,-31.59308398192409,1.3792690122334043e-07,1.9023830081073112e-14,5.509862309320306,-7.292063507243939e-09
-17.8583825805597,0.00013241783539415716,1.7534483130474098e-08,3.5212013822615984,-0.00046838033848109614,-21.25008241516321,2.4291259229426528e-05,5.900652749511994e-10,4.648248688973551,-1.8872525251741188e-05,-22.24916236434212,1.4745372084431486e-05,2.1742599790833135e-10,5.405439268584364,-1.4531136206268324e-05,-25.857448969007965,2.427315837503278e-06,5.89186217499424e-12,5.945380718692695,-9.187183038310189e-07,-31.36642556870764,1.544782097306223e-07,2.386351728157813e-14,5.8631081522514465,-9.08148113682208e-09
-17.865852290374967,0.00013193184887719549,1.740601274815515e-08,3.579640548424755,-0.00046430347626991717,-22.14103873636268,1.5564459068723115e-05,2.4225238610195723e-10,49.57957999719158,-7.651262620686435e-06,-23.501055206526356,7.885163266913948e-06,6.217579974588906e-11,43.1601353463649,-4.1361396584023e-06,-27.111676899356937,1.2965048828187479e-06,1.6809249111728554e-12,43.28639518969024,-2.6021709372355775e-07,-32.619953842520296,8.254048587417736e-08,6.812931808345271e-15,37.61167859732326,-2.581925605156615e-09
-17.86748285385881,0.00013182531943833458,1.7377914845018952e-08,3.560138232487971,-0.0004637414225365711,-22.22473389100451,1.4926261336098509e-05,2.2279327747350924e-10,48.31395682843584,-7.060801759500798e-06,-23.572374217287067,7.608936275401116e-06,5.789591124311502e-11,39.896514681038354,-3.8818476244459965e-06,-27.20168649834161,1.2394493913504792e-06,1.5362347937190734e-12,41.714601153352916,-2.39879839218614e-07,-32.71925561830306,7.85423544467414e-08,6.16890144203756e-15,35.97686866965761,-2.35627762623432e-09
-17.849119713959784,0.00013304567515874853,1.770115167844723e-08,3.532156667776558,-0.0004724608974970369,-21.86462113723122,1.7871250773924496e-05,3.1938160422449693e-10,20.140608147897638,-1.025395324574202e-05,-23.180823524767916,9.254396587991408e-06,8.564385620782701e-11,37.666223461519344,-5.622239239175861e-06,-26.868621326568523,1.4640402069271703e-06,2.143413727499352e-12,44.22515814877589,-3.2942732101427216e-07,-32.360518286259335,9.3972923396328e-08,8.830910331652131e-15,42.49888575895318,-3.3198049161625417e-09
-17.846091601328297,0.00013324709963218571,1.7754789560389627e-08,3.538405596042927,-0.0004735490204987511,-21.993506901723542,1.6755842734143128e-05,2.8075826573133705e-10,9.807947089717885,-9.207292758494413e-06,-23.446470584365553,8.10333028285105e-06,6.566396167297087e-11,23.710975739121913,-4.4634532270528044e-06,-27.10792787692526,1.2989374491274733e-06,1.6872384967457872e-12,21.297928121141755,-2.674511938976377e-07,-32.59791256512795,8.345516592116664e-08,6.964764718929453e-15,21.001440147824606,-2.6819855965422266e-09
-17.774015280959233,0.00013815208388397027,1.9085998281483563e-08,3.490446963004906,-0.0005078991741110059,-21.19905923837867,2.4927594169801898e-05,6.213849510943416e-10,12.42066615906459,-1.951529434259379e-05,-22.83318049520464,1.1011279790387807e-05,1.2124828262220295e-10,30.202302202438226,-7.923547765952058e-06,-26.63031167357939,1.649306209399757e-06,2.7202109723645952e-12,43.630165389029564,-4.171728356108091e-07,-32.15752450844665,1.0401171970914561e-07,1.0818437836853868e-14,43.32346225066483,-4.065285037438206e-09
-17.73729675790964,0.0001407038885110125,1.979758424211944e-08,3.6099588631048563,-0.0005252499901296493,-21.252355436121128,2.42721146679378e-05,5.891355504535213e-10,9.90593855937859,-1.8611903424608437e-05,-22.95587333345375,1.0356078314657204e-05,1.0724835805931318e-10,29.54783238259806,-7.063636154118866e-06,-26.755489532811097,1.5492420191773475e-06,2.400150833984705e-12,37.63684631130011,-3.7170392676060914e-07,-32.282830258570044,9.769503187544538e-08,9.544319253144289e-15,37.330753535406785,-3.615237695423154e-09
