LBP_delta,Std_delta,Var_delta,Kur_delta,SE_delta,LBP_theta,Std_theta,Var_theta,Kur_theta,SE_theta,LBP_alpha,Std_alpha,Var_alpha,Kur_alpha,SE_alpha,LBP_beta,Std_beta,Var_beta,Kur_beta,SE_beta,LBP_gamma,Std_gamma,Var_gamma,Kur_gamma,SE_gamma
-17.9179966163619,0.0001285452880441386,1.652389107835056e-08,2.9883754799273117,-0.0004462032741681601,-22.099173566768894,1.5893703799446296e-05,2.5260982046453356e-10,3.0049837021202914,-8.464457076948294e-06,-24.390099517727883,5.0554187346222095e-06,2.555725858236922e-11,2.969182630971422,-1.8935691975088135e-06,-28.416479235930137,6.752116626877945e-07,4.55910789429616e-13,2.997323253803651,-7.893672942806799e-08,-33.99482559519056,4.150662423752807e-08,1.7227998555953529e-15,3.028371722506911,-7.1632359638029e-10
-17.907256113291922,0.00012924249910678583,1.670362357536754e-08,2.8920837981319902,-0.00045102871483961374,-21.997446300880178,1.672263660888811e-05,2.796465751529248e-10,2.9188971209606893,-9.333662978976717e-06,-24.236977307521187,5.457669319197004e-06,2.978615439770429e-11,3.082645898702045,-2.19079633511451e-06,-28.277644095763403,7.237483611174757e-07,5.238116902202319e-13,3.118208264584307,-9.021418443220871e-08,-33.85233981085137,4.4571557394391767e-08,1.986623728561559e-15,3.2017914861797636,-8.219551395420363e-10
-17.90311577943773,0.00012951173899105353,1.6773290536486774e-08,2.9204872890318367,-0.00045266759392245226,-22.05870427449521,1.621858146839989e-05,2.630423848471244e-10,3.1609774801056783,-8.792719599412047e-06,-24.326580035862882,5.2185542748292565e-06,2.7233308719338707e-11,3.182150817743105,-2.0098642331125793e-06,-28.325610583836987,7.065970336311198e-07,4.992793679362978e-13,3.2280485225936495,-8.609351313574147e-08,-33.895758477271634,4.3614365614806156e-08,1.9022128879819854e-15,3.291318862184157,-7.87864525746923e-10
-17.920358885955213,0.00012838958365248598,1.6483885190458694e-08,2.897850032280361,-0.00044543865838668945,-21.96187030913261,1.7022309754934695e-05,2.897590293929449e-10,2.9849168151358736,-9.65109178040422e-06,-24.206411846739815,5.541718237823592e-06,3.071064102742662e-11,3.138628473458096,-2.255259535989008e-06,-28.24510295559051,7.356204984738372e-07,5.411375177748968e-13,3.353178800494382,-9.296480662887601e-08,-33.81928449146432,4.53143423799396e-08,2.05338962532639e-15,3.4994019199318167,-8.475217320389322e-10
-17.91232162882157,0.00012890807903025302,1.6617292839269963e-08,3.061037460047133,-0.0004479944055918536,-22.28065473352002,1.451311790148322e-05,2.106305912223527e-10,3.090354055030035,-7.119298285874476e-06,-24.59864035501127,4.554838766691818e-06,2.0746556190558637e-11,3.1069053577317267,-1.5493224541832762e-06,-28.650186476833078,6.007462094530871e-07,3.608960081722523e-13,3.3080727981110907,-6.293024243888885e-08,-34.2385933349713,3.674378708249421e-08,1.3501058891636685e-15,3.2233048505369317,-5.650018881432397e-10
-17.905718327351895,0.00012933093327718617,1.6726490302347985e-08,2.957731835806629,-0.00045135862506044656,-22.288727418988877,1.4455278253838163e-05,2.0895506939588648e-10,3.146321845791971,-7.0573432397002904e-06,-24.55890651933815,4.646234943080374e-06,2.1587499146301083e-11,3.035896495028466,-1.6094302665863305e-06,-28.63173946154446,6.063128486254239e-07,3.676152704082761e-13,3.0966107836827788,-6.410415006563849e-08,-34.215420915254754,3.7171984378441316e-08,1.381756422631085e-15,3.106841152568934,-5.781140915987292e-10
-17.801608040828413,0.00013625456345474845,1.8565306062244073e-08,2.909450497954949,-0.0004979205208730802,-21.507666209945295,2.136305078465209e-05,4.5637993882762427e-10,3.5835598968201325,-1.4806932608166627e-05,-24.23525027241704,5.462382089016445e-06,2.983761808640766e-11,3.3392399077964936,-2.1900749067312307e-06,-28.393359762182126,6.830621568607773e-07,4.665739101352973e-13,3.443169864920552,-8.059258991405348e-08,-34.002797736968624,4.134150487902214e-08,1.7091200256622115e-15,3.2365820397309126,-7.104283021775086e-10
-17.828170353129092,0.0001344405781991617,1.8074269066524912e-08,3.0657271563691117,-0.0004848382481904065,-21.686675443943866,1.9533290965860483e-05,3.815494559569668e-10,3.1610615462995892,-1.2534753508418823e-05,-24.17494589999831,5.629593514667315e-06,3.169232314038429e-11,3.282514101429434,-2.3215108439448485e-06,-28.343916636441353,7.001590384952452e-07,4.902226791865862e-13,3.1973569965722843,-8.457130404419594e-08,-33.945296782713484,4.2547344470142746e-08,1.8102765214609867e-15,3.117585109218766,-7.513240435322381e-10
-17.66497856688694,0.00014589128921184289,2.1284268267893582e-08,2.830827806267536,-0.000566859617221571,-21.148171960095514,2.5569879231987996e-05,6.53818723938451e-10,4.453150034403242,-2.0730309551807045e-05,-24.001913178723267,6.1383356046216054e-06,3.767916399496529e-11,3.5550171941908344,-2.7354295096115683e-06,-28.216825707847015,7.460950137999383e-07,5.566577696171301e-13,3.393955972657496,-9.55511062025638e-08,-33.83389605894083,4.498449165729424e-08,2.023604489665175e-15,3.197829163391471,-8.368889437537987e-10
-17.564135216178943,0.00015343154190978003,2.3541238052812582e-08,3.0989420874179365,-0.0006218591255588175,-21.018725576448226,2.7277991576753042e-05,7.440888244614099e-10,3.640436610518018,-2.3562417080154887e-05,-23.874790263155116,6.541162764928963e-06,4.278681031729312e-11,3.663361411392836,-3.0875623278324764e-06,-28.123821277739097,7.816094328295551e-07,6.109133054881388e-13,3.323150602933363,-1.0451958983497875e-07,-33.744145308121716,4.704916798259505e-08,2.213624207854447e-15,3.103851633461229,-9.132232832416342e-10
