LBP_delta,Std_delta,Var_delta,Kur_delta,SE_delta,LBP_theta,Std_theta,Var_theta,Kur_theta,SE_theta,LBP_alpha,Std_alpha,Var_alpha,Kur_alpha,SE_alpha,LBP_beta,Std_beta,Var_beta,Kur_beta,SE_beta,LBP_gamma,Std_gamma,Var_gamma,Kur_gamma,SE_gamma
-17.69842860487191,0.00014349345118157335,2.059037053199857e-08,2.9556324989965383,-0.0005481961708604165,-21.778387205695353,1.8654502108717798e-05,3.4799044892415674e-10,5.042151589110594,-1.136860182198351e-05,-22.76167718442343,1.1412072546709415e-05,1.302353998113587e-10,19.709893124252382,-8.624157729081655e-06,-26.43230460946683,1.820949811634742e-06,3.3158582164926027e-12,21.609357032021414,-5.12796024676124e-07,-31.94885421801608,1.154501367759073e-07,1.3328734081575702e-14,21.961598043059237,-5.0339512390045e-09
-17.731295641835114,0.00014115371916626146,1.992437243446781e-08,3.008843692702652,-0.0005312570350473729,-22.23943895131123,1.4815432319238566e-05,2.1949703480593864e-10,5.1698646479222194,-7.3254665986342995e-06,-23.305131313636924,8.696709554472723e-06,7.563275707485714e-11,15.411699075762746,-5.1138470091921696e-06,-26.89916459329429,1.4418517609155122e-06,2.0789365004551634e-12,15.857241587284873,-3.254851881107422e-07,-32.39001619694888,9.25970916208816e-08,8.57422137664594e-15,16.19726954801583,-3.2661838003640736e-09
-17.789539982072846,0.00013710378534048624,1.879744795469013e-08,3.135128240093544,-0.0005018988469194281,-21.25592249537593,2.422882917086961e-05,5.87036162991182e-10,16.74417836409966,-1.7914062471224084e-05,-21.869887763039685,1.7824370001747493e-05,3.1770816595919587e-10,32.06363551281406,-1.9249930346459703e-05,-25.490527889912926,2.9160985267369897e-06,8.503630617637641e-12,22.98763408281073,-1.2268458596063448e-06,-31.006117410799554,1.8497249351352694e-07,3.421482335661177e-14,21.9780111127826,-1.2235339919282676e-08
-17.77197985173677,0.00013830915831561816,1.912942327397473e-08,3.074724251959307,-0.000510696741380984,-21.896343206545808,1.758992579777425e-05,3.094054895712041e-10,13.27756716023822,-9.928848040308408e-06,-22.418320147600898,1.3549510643545938e-05,1.8358923867956467e-10,44.13785022319199,-1.1375313947185803e-05,-25.937665114392733,2.331887399771781e-06,5.437698845214397e-12,40.7704806157531,-7.898975027527801e-07,-31.42198911672137,1.502455981249754e-07,2.2573739755931608e-14,38.195254205717724,-8.107777738740828e-09
-17.80638686233458,0.0001359501561332111,1.8482444952644475e-08,3.1778944276310686,-0.0004941022996570146,-22.500939508531296,1.299547893444675e-05,1.6888247273564922e-10,5.9636530393759335,-5.696669784229223e-06,-23.600519485300623,7.502607722980424e-06,5.628912264492551e-11,25.999619272934154,-3.8004112663174367e-06,-27.186185317271427,1.2490932227430935e-06,1.5602338791027275e-12,26.832201196716404,-2.4372743938578857e-07,-32.68975263819194,7.970955904111702e-08,6.3536138025293204e-15,25.710907826460282,-2.419418408978877e-09
-17.77699240111171,0.00013795587372453743,1.9031823095100513e-08,3.1777294381523684,-0.000507864640652709,-22.557444433691185,1.2638941712946472e-05,1.597428476232583e-10,5.515696591407888,-5.40384030810227e-06,-23.60007176975247,7.5042883181004865e-06,5.631434316117943e-11,24.311324104915084,-3.8116295899415327e-06,-27.247115215317713,1.211613470802776e-06,1.4680072026307493e-12,26.947325394632674,-2.3021824297310415e-07,-32.75525736966072,7.714117220069877e-08,5.950760448497861e-15,25.938700442212692,-2.273459687434798e-09
-17.278662161002107,0.00017695635203137495,3.13135505242519e-08,5.477175723425144,-0.0007989855782851038,-22.24091274543758,1.4801607024789574e-05,2.1908757051630005e-10,5.261191731630132,-7.322313738686352e-06,-23.91294585389341,6.417556890331331e-06,4.118503644063914e-11,16.02672957671988,-2.8730123235387945e-06,-27.517161535434795,1.0585814776987668e-06,1.1205947449269044e-12,27.376396726203893,-1.7861618028434854e-07,-33.03513149799822,6.706753439657138e-08,4.4980541700352856e-15,26.729142976981194,-1.7409779230940018e-09
-17.643423867406472,0.00014749449619196888,2.175462640692272e-08,3.145692904613126,-0.0005761062865931263,-22.414065458252242,1.3575576445336519e-05,1.8429627582317572e-10,5.456272143013546,-6.195684441139884e-06,-23.84560464331579,6.637319592052097e-06,4.405401136703861e-11,11.973413375395845,-3.0709942524839733e-06,-27.413729976530412,1.1147671530700819e-06,1.2427058055639753e-12,15.711241010121245,-1.9835282692055965e-07,-32.9156520359704,7.119622635810342e-08,5.0689026476343e-15,16.004867562755127,-1.9632177286237842e-09
-17.293334351789262,0.00017559586801624085,3.083390886437708e-08,4.475796291941075,-0.0007913819103321095,-21.666858229767016,1.972696833482589e-05,3.8915327968322325e-10,5.579591444486785,-1.2660876841511994e-05,-23.406900360248326,8.26525251522254e-06,6.831439914039251e-11,15.36662422277895,-4.641123483386428e-06,-26.96982619597326,1.3917994211234503e-06,1.937105628639571e-12,22.698923391490162,-3.013611473079776e-07,-32.4766087202769,8.867353475932105e-08,7.862995766712518e-15,22.51472492870232,-2.9836947342440506e-09
-17.194084638875687,0.00018453949657024898,3.405482579440093e-08,6.771316679320033,-0.0008600301628245532,-21.667684745309426,1.971580272885042e-05,3.8871287724294565e-10,5.694794576260177,-1.264662645192287e-05,-23.37160160612563,8.412424462067955e-06,7.076888532999931e-11,15.195700372717866,-4.802093934535412e-06,-26.902677753848284,1.4393212912966049e-06,2.071645779579726e-12,20.542529367113087,-3.2226481110185096e-07,-32.40387479186461,9.195767720438548e-08,8.456214396825956e-15,20.602027373406674,-3.20869894291379e-09
-17.515437901360578,0.0001572405585682345,2.4724593258850384e-08,4.030069649297168,-0.0006473473344914997,-21.119944267205913,2.5930559600735878e-05,6.723939212073156e-10,22.562071163773847,-2.0326109670459253e-05,-21.729864345735106,1.911700681528226e-05,3.6545994957554833e-10,31.88794573831636,-2.1952653524357164e-05,-25.40348164793453,3.045818685624667e-06,9.277011465700374e-12,21.822027071704632,-1.335319426137435e-06,-30.901246771297323,1.9493037642662387e-07,3.799785165382528e-14,20.60458847273327,-1.3559769327512758e-08
-17.61390905103805,0.00014968351700053327,2.2405155261648935e-08,3.138454096647203,-0.0005918846448551088,-21.40651721695435,2.2468898357447255e-05,5.04851393397296e-10,39.36744301127059,-1.535604828126963e-05,-22.1327098145124,1.5629429199819927e-05,2.4427905711218376e-10,63.97856443805782,-1.479397002199357e-05,-25.595131295916406,2.767501430237251e-06,7.65906416636523e-12,73.84573242940915,-1.0834005056462706e-06,-31.10125772570076,1.7637933242103137e-07,3.1109668905288687e-14,66.83579791455509,-1.0954545098964251e-08
-17.6243677883651,0.00014889969986850551,2.217112062093102e-08,3.410193574625085,-0.000585875790169295,-21.038524948106204,2.7004530857009143e-05,7.29244686807159e-10,18.283809672359908,-2.19392301338823e-05,-21.778130000869602,1.866118175210758e-05,3.4823970438519285e-10,31.659384739460688,-2.098099228767354e-05,-25.2337034895325,3.3156670042134875e-06,1.0993647682830044e-11,32.27396651966187,-1.5529627855622135e-06,-30.72502775730274,2.1288496689357256e-07,4.5320009129277485e-14,31.92277166241725,-1.590113204159332e-08
-17.72536666683147,0.0001415647334139491,2.0040573746562475e-08,3.2740482207988015,-0.0005324296140769859,-21.669137302956578,1.9705926073966876e-05,3.8832352243264763e-10,19.55873662932426,-1.2105418322983497e-05,-22.436168489602295,1.3429130733522382e-05,1.803415522580354e-10,55.20038888223501,-1.1090469187271595e-05,-25.96773728602936,2.297087234876673e-06,5.276609764633358e-12,47.22037326116417,-7.634415694988929e-07,-31.452649852532897,1.4795984357919123e-07,2.1892115311978736e-14,46.46566942963249,-7.830708686520886e-09
-17.336253538942245,0.0001719809614595168,2.9577451104539806e-08,4.237339970173761,-0.0007611665536644613,-21.621128245944753,2.0182421037794664e-05,4.073301189468167e-10,7.3579131037579515,-1.3153854399668292e-05,-23.4231698578864,8.198289191104535e-06,6.721194566098144e-11,15.483600076934238,-4.578637379079887e-06,-27.0125152670516,1.3624069080974168e-06,1.856152583231563e-12,22.412141983535967,-2.905291331281543e-07,-32.53191196429523,8.625515780181842e-08,7.439952247416597e-15,21.693555392749357,-2.838228211879453e-09
-17.67188381443535,0.00014540648379482432,2.1143045529574505e-08,3.0178506401837883,-0.0005619928136584274,-21.91250172544683,1.744372464156414e-05,3.04283529370712e-10,5.58081781867185,-9.99817593893686e-06,-23.438230491010316,8.136786272361165e-06,6.62072908420851e-11,14.477215159922558,-4.510310878051234e-06,-26.978503727600128,1.3857738077059078e-06,1.9203690461237304e-12,18.08268985954127,-3.0059530444443685e-07,-32.4798163688423,8.853143193337985e-08,7.837814440174668e-15,18.21732952682609,-2.9886997916976814e-09
