LBP_delta,Std_delta,Var_delta,Kur_delta,SE_delta,LBP_theta,Std_theta,Var_theta,Kur_theta,SE_theta,LBP_alpha,Std_alpha,Var_alpha,Kur_alpha,SE_alpha,LBP_beta,Std_beta,Var_beta,Kur_beta,SE_beta,LBP_gamma,Std_gamma,Var_gamma,Kur_gamma,SE_gamma
-17.347893249134966,0.00017097793892341796,2.923345559850004e-08,5.548846577192658,-0.0007473258130544366,-22.207202167687576,1.5052994979169516e-05,2.2659265784290265e-10,5.6629366333706646,-7.574484285518809e-06,-23.791419000839937,6.819600959188966e-06,4.650695724257106e-11,10.173559174461266,-3.3095488655131185e-06,-27.504705886913897,1.0651946129728448e-06,1.1346395635063687e-12,12.039744494405364,-1.8675601157886117e-07,-33.020925716072554,6.754560134085852e-08,4.562408260498188e-15,12.14931791259807,-1.8150675962089284e-09
-17.042037040757098,0.0001992297637920745,3.9692498780645796e-08,12.913174963305167,-0.0009670747195525092,-22.388499276569494,1.3749655719427766e-05,1.8905303240279268e-10,5.341404614515359,-6.374947747928275e-06,-24.078087216121137,5.908942901545047e-06,3.49156062137196e-11,9.969735100133814,-2.5147034454047423e-06,-27.806983745457234,9.157779689397212e-07,8.386492883953611e-13,8.130631408451219,-1.4039311073294476e-07,-33.31714726718489,5.8246977535513904e-08,3.3927103920226616e-15,7.92473989822839,-1.3688154381762413e-09
-17.860632223808743,0.0001322998904221591,1.7503261005715307e-08,3.073146650741677,-0.0004706188399330221,-22.474905895378086,1.3163161990545492e-05,1.7326883358934153e-10,4.9765499989861794,-5.869388253220433e-06,-24.20053860605085,5.5580157842327575e-06,3.089153945778047e-11,16.549279802500813,-2.218481321430947e-06,-27.97636032465737,8.414155307141417e-07,7.079800953269609e-13,15.1566591419026,-1.1823497712313987e-07,-33.49765928453177,5.3220102631931374e-08,2.832379324153309e-15,14.943581695673847,-1.1403584440350857e-09
-17.876416482617785,0.00013126239243928614,1.7229815668885163e-08,3.1054135641640443,-0.0004634372415304991,-22.65549218573988,1.202738610506276e-05,1.4465801652025673e-10,8.521904523661137,-4.913202094227855e-06,-24.592396318861354,4.569082153097033e-06,2.0876511721749815e-11,12.295681883213431,-1.536451653865056e-06,-28.30153347257087,7.151548183932479e-07,5.114464142710794e-13,15.085901152916668,-8.644567338599352e-08,-33.8177966904347,4.53480642614892e-08,2.056446932264154e-15,15.488612703378273,-8.355522257204928e-10
-17.846544102198486,0.00013324227368550633,1.775350349688337e-08,3.0294076319009835,-0.00047749513169444705,-22.771197679275502,1.1352849989374432e-05,1.2888720288123902e-10,4.358238870212432,-4.434650139733807e-06,-24.601829791056975,4.5475816530169675e-06,2.0680498890856537e-11,9.423911987819093,-1.5288690118611786e-06,-28.363956471040392,6.931785366508848e-07,4.804964836734621e-13,8.386539149530066,-8.207851632752228e-08,-33.88088166025461,4.393999720510374e-08,1.9307233543845245e-15,8.819383231744968,-7.916874678509199e-10
-17.875951495122667,0.00013129396536580337,1.7238105341476776e-08,3.194642930324183,-0.00046331543028840284,-22.714839708958117,1.167770681750278e-05,1.363688365155509e-10,11.737140107543683,-4.630003591123334e-06,-24.672097771425683,4.390581098664059e-06,1.9277202383946096e-11,14.851171481016541,-1.4225130603734628e-06,-28.400630945556298,6.805833605965807e-07,4.631937107209354e-13,14.363100500258806,-7.858151324700078e-08,-33.91519557304787,4.319255080538293e-08,1.8655964450755855e-15,14.705733277954373,-7.603861238063049e-10
-17.83603181415865,0.0001339434530992402,1.794084862814836e-08,3.1748039955296496,-0.00048111481337687534,-22.484809727310616,1.3098851023721863e-05,1.7157989814165928e-10,6.741740021672778,-5.8069617037425e-06,-24.481908384877837,4.828597922162581e-06,2.331535789391279e-11,12.080793634346113,-1.7105282931223056e-06,-28.1653066365235,7.655637311352583e-07,5.86087826429738e-13,14.499162424247618,-9.860094802650171e-08,-33.67420497029325,4.872359206656367e-08,2.3739884238689064e-15,14.552272861625868,-9.60923581624392e-10
-17.8564293715835,0.00013258327305216202,1.757832429322415e-08,3.2177965749842734,-0.0004717988701939549,-22.56415542465918,1.2595599101569356e-05,1.5864911672745476e-10,6.083644554084343,-5.389635036546686e-06,-24.543869991050244,4.68129749050134e-06,2.1914546194574137e-11,11.918480267052704,-1.611722283521018e-06,-28.345676224826125,6.995432400151322e-07,4.893607446508689e-13,10.085023988268663,-8.342665822737774e-08,-33.86975399640804,4.4185153185402576e-08,1.952327762017491e-15,10.371623828047634,-7.996288620828902e-10
-17.741742987266726,0.0001404132948715685,1.9715893376690045e-08,3.0679600505628937,-0.0005261566590777274,-22.18597645091446,1.5214808124862962e-05,2.3149038627639601e-10,3.3815627672694304,-7.779532189906759e-06,-24.083273367492154,5.893637035269211e-06,3.473495750349686e-11,5.3822733236706295,-2.5249945323075497e-06,-27.7912314284316,9.230190909411581e-07,8.519642422418418e-13,5.9047911569702825,-1.4313950353837946e-07,-33.308277801488906,5.850586047157739e-08,3.422935709519682e-15,6.021511885818288,-1.385154492150669e-09
-17.713755752574784,0.00014239513096727904,2.0276373323188547e-08,3.17989767850723,-0.0005395564820543398,-22.245022295379396,1.4775184306177665e-05,2.1830607128151875e-10,3.6767562780047913,-7.342584226986866e-06,-24.30909444394292,5.264377446028543e-06,2.7713669894254005e-11,6.267091123469475,-2.030041884924129e-06,-28.067906793021518,8.037693085472161e-07,6.460451013624698e-13,6.656517194538166,-1.0953783485066372e-07,-33.58924907801801,5.083785698647019e-08,2.5844877029767957e-15,6.944305284483758,-1.0537324533389983e-09
