LBP_delta,Std_delta,Var_delta,Kur_delta,SE_delta,LBP_theta,Std_theta,Var_theta,Kur_theta,SE_theta,LBP_alpha,Std_alpha,Var_alpha,Kur_alpha,SE_alpha,LBP_beta,Std_beta,Var_beta,Kur_beta,SE_beta,LBP_gamma,Std_gamma,Var_gamma,Kur_gamma,SE_gamma
-17.75688462552472,0.0001393593808619716,1.9421037034232057e-08,2.9075919222909445,-0.0005195468500666343,-22.483250935590615,1.311496218255825e-05,1.7200223304993306e-10,3.5424774916401947,-5.84777578826602e-06,-24.17605875135132,5.6264626151092535e-06,3.1657081559222056e-11,3.4905274766125323,-2.320214800212373e-06,-27.974711020342596,8.421095249558121e-07,7.091484520213035e-13,6.9088476808918,-1.1988602139841994e-07,-33.51594495210638,5.2735736314924353e-08,2.7810578846772315e-15,7.407511410234489,-1.131942009145339e-09
-17.73023085783963,0.0001412276298569455,1.9945243435010405e-08,3.008485593948616,-0.0005321429355482513,-22.595587189883208,1.240024966843545e-05,1.5376619183953348e-10,3.246179577454521,-5.266968608475149e-06,-24.369151786563815,5.108646816305578e-06,2.6098272293749122e-11,4.777353304715452,-1.91862588302237e-06,-28.182953459785246,7.588385981398375e-07,5.758360180268337e-13,6.143401169006927,-9.810532204032199e-08,-33.731126979543795,4.735641758694717e-08,2.2426302866693187e-15,6.156019133882225,-9.191363837828732e-10
-17.751059429012187,0.00013976483443138012,1.9534208943631097e-08,2.9561509488383764,-0.0005220896351514845,-22.59342712027984,1.2413473440834606e-05,1.5409432286630616e-10,3.4533232612224163,-5.271260827958144e-06,-24.453238483857497,4.898314177158203e-06,2.399348177814904e-11,3.6644459389150543,-1.7768503951485307e-06,-28.337421972115987,7.024363361170822e-07,4.934168062975905e-13,4.706354782900621,-8.484246519706564e-08,-33.9041657960252,4.3431410108335877e-08,1.88628738399846e-15,4.7200090791064255,-7.79640796581088e-10
-17.740967435882993,0.0001404722291611511,1.973244716550295e-08,2.9717907093945626,-0.0005267587444906497,-22.5032506525578,1.2986047663679109e-05,1.6863743392334567e-10,3.2418879731292565,-5.749209281792183e-06,-24.19414825759252,5.5758023958925325e-06,3.1089572358040906e-11,9.231658946230315,-2.2524621833930425e-06,-28.159858201131236,7.676521633240901e-07,5.892898438561556e-13,8.007201873360016,-1.0010255894281546e-07,-33.73190433921132,4.733801448742115e-08,2.2408876156112947e-15,7.961910891609743,-9.169647636871872e-10
-17.77172285410952,0.00013833056417319632,1.9135344984474782e-08,2.9933895430200157,-0.0005116051713412999,-22.931990910387203,1.0479909735684846e-05,1.0982850806810201e-10,3.474437374837633,-3.815272767566868e-06,-24.83446450178098,4.048223821218135e-06,1.638811610667796e-11,4.949489818591673,-1.2283322161613616e-06,-28.64862008468135,6.012168804485155e-07,3.614617373362446e-13,7.347661136853194,-6.254459445989722e-08,-34.21613182665459,3.7158773332162e-08,1.3807744355509934e-15,7.305086735004238,-5.736561333104237e-10
-17.741341052232638,0.00014044369345848575,1.9724431032261116e-08,3.0093705655366363,-0.0005264590732465349,-22.8473707739621,1.093283641878217e-05,1.1952691215984973e-10,3.283270870864857,-4.139628211133713e-06,-24.73481004635157,4.255045231314862e-06,1.8105409920535346e-11,6.12088699065022,-1.35148599572713e-06,-28.621597089560897,6.09395366264621e-07,3.7136271242479164e-13,10.803462831260505,-6.398604231615208e-08,-34.18077977659292,3.782143247579017e-08,1.4304607545207554e-15,12.330955827991964,-5.913558376715458e-10
-17.73206261730521,0.00014109648831515156,1.9908219014867704e-08,2.9909010060886256,-0.0005311553166773219,-22.205514105149007,1.5070635024918042e-05,2.2712404005428646e-10,3.693328902891965,-7.623344471586177e-06,-24.267418700547744,5.3752291495253124e-06,2.889308840990661e-11,3.2175499967112047,-2.1266677256870263e-06,-28.051778913965936,8.102771745727863e-07,6.565490996336576e-13,4.30935646383751,-1.1178505784465323e-07,-33.604389284836984,5.045446237506653e-08,2.5456527735570043e-15,4.293144553282491,-1.0433318703421536e-09
-17.730047130095187,0.00014123807274944903,1.9948193193978658e-08,3.035340462781992,-0.0005320078445749132,-22.270610765921976,1.4587965750710855e-05,2.128087447439129e-10,3.6638428351432815,-7.164719077641967e-06,-24.20240000889307,5.552845394489766e-06,3.08340919751062e-11,3.651747803600924,-2.257974504821429e-06,-28.012279217801368,8.264390714240897e-07,6.830015387763116e-13,4.131418486949049,-1.1609143434452445e-07,-33.55697254421357,5.166494799395676e-08,2.6692668512182567e-15,4.180060109803733,-1.091839368630499e-09
-17.66387977710908,0.00014598916635319819,2.131283669250177e-08,3.0783259199964257,-0.0005660718898031399,-21.47733912481195,2.1688781962193442e-05,4.704032630035676e-10,3.2775676111898866,-1.529585906072242e-05,-22.73116559911673,1.1587509581221601e-05,1.342703782949024e-10,3.0527413063651276,-9.24266354598807e-06,-26.368962033781543,1.8795446378360526e-06,3.5326880456182583e-12,3.130965927508372,-5.663171581475304e-07,-31.887418042649283,1.1905157633044742e-07,1.4173277826764346e-14,3.127432037490899,-5.51927002900754e-09
-17.664085853253614,0.00014597534953930398,2.1308802673121978e-08,3.0881302154040005,-0.0005661137597207811,-21.092101548713014,2.6296258593913708e-05,6.914932160379805e-10,3.2111324616688224,-2.2060451057356822e-05,-22.19588139985902,1.5143476314867206e-05,2.2932487489894406e-10,3.258387860450699,-1.5381289596239872e-05,-25.845467895898963,2.4419004444139948e-06,5.962877780429265e-12,3.2655805656310997,-9.350499116678302e-07,-31.366202144135432,1.5449546825741608e-07,2.3868849712078255e-14,3.2831109931401294,-9.128640572529176e-09
