LBP_delta,Std_delta,Var_delta,Kur_delta,SE_delta,LBP_theta,Std_theta,Var_theta,Kur_theta,SE_theta,LBP_alpha,Std_alpha,Var_alpha,Kur_alpha,SE_alpha,LBP_beta,Std_beta,Var_beta,Kur_beta,SE_beta,LBP_gamma,Std_gamma,Var_gamma,Kur_gamma,SE_gamma
-17.693400237713306,0.0001435773466133141,2.0614454460519734e-08,3.499574762313452,-0.0005477502737340809,-20.344957894438103,3.819687017544809e-05,1.4590008912000356e-09,3.5718675921636356,-4.470114891666692e-05,-21.32478140361203,2.3408983135934672e-05,5.479804914584739e-10,3.7096440271849076,-3.5152248696711965e-05,-25.06729161616352,3.6033527759750052e-06,1.2984151228126776e-11,3.84884981372271,-1.9664916402725408e-06,-30.602002817489623,2.2639118909577648e-07,5.125297050019963e-14,3.860420670926721,-1.906498874313438e-08
-17.88336489682584,0.00013081528935927753,1.711263993015151e-08,3.4090966207205473,-0.0004587268583184894,-22.115379796324426,1.576502047571691e-05,2.4853587059977337e-10,5.826006631106022,-8.275419723995852e-06,-23.45942870180093,8.050998961068884e-06,6.481858427113224e-11,7.759502488338707,-4.56298487544056e-06,-27.18164650436385,1.2519311193565112e-06,1.5673315276132471e-12,14.727095243455606,-2.5338661182229007e-07,-32.70245373129474,7.920495900008702e-08,6.273425530205466e-15,17.529013750065985,-2.452736214827932e-09
-17.86696374229422,0.00013188347848867347,1.7393251898272402e-08,3.525481504398091,-0.0004656337704486724,-21.26476243410814,2.411016117638777e-05,5.812998719513961e-10,3.6207853023786964,-1.8659783044256158e-05,-22.47137264363285,1.3194818696661354e-05,1.7410324043776402e-10,3.8488028004287522,-1.1780738903196705e-05,-26.306042044128745,1.939615011863028e-06,3.762106394244413e-12,4.931153498671076,-5.969980200770143e-07,-31.862884680292108,1.2052093376039137e-07,1.4525295474476642e-14,5.586825142834639,-5.6111321317621396e-09
-17.871135978334404,0.0001316055796675183,1.732002859962351e-08,3.35838912179135,-0.0004641613465542593,-21.903484466604937,1.7525950369252732e-05,3.0715893634550994e-10,5.544003232195775,-1.0134139149576129e-05,-23.141079283049105,9.440140733178962e-06,8.911625706222463e-11,6.318743865784833,-6.181390279774063e-06,-26.879693156809232,1.4559577397627195e-06,2.119812939974967e-12,10.625391014640902,-3.4050733774573135e-07,-32.408075743283504,9.17647216346303e-08,8.420764136681185e-15,12.23161219537081,-3.278476362172521e-09
-17.864727960555864,0.00013202828939688898,1.743146920106867e-08,3.7978616431615126,-0.0004656147359133586,-22.514119366320504,1.2914531581930073e-05,1.6678512598066925e-10,7.946087626793321,-5.650021387126152e-06,-24.012144081126714,6.107017479066947e-06,3.72956624896292e-11,9.965667071154188,-2.675125963688463e-06,-27.603430545241135,1.0138908793569933e-06,1.0279747152432968e-12,23.214716751095818,-1.672818316448574e-07,-33.09386925773585,6.512647789630374e-08,4.241458123177739e-15,27.628164773233276,-1.6643457032823032e-09
-17.882341117031736,0.00013087064889566523,1.7127126742372483e-08,3.3883576179441444,-0.00045904718762399216,-22.475177317804047,1.3169041650660458e-05,1.7342365799682992e-10,8.16170211136769,-5.866271556430855e-06,-23.986449853214705,6.185979421895049e-06,3.8266341408109e-11,15.403422346336496,-2.722399597620247e-06,-27.577563048479973,1.0270892440085356e-06,1.0549123151580253e-12,28.895890216407455,-1.7033264636270158e-07,-33.071108623705165,6.587186794898287e-08,4.3391029870882364e-15,33.84481695910119,-1.6905977632614645e-09
-17.87212888438983,0.000131532521973815,1.7300804336792123e-08,3.4542752860274915,-0.0004631046352222227,-22.14292431268066,1.5549321109226638e-05,2.417813869578411e-10,5.175877891296213,-8.082376895254708e-06,-23.43099597217513,8.166272484210288e-06,6.668800628637007e-11,5.847878159194791,-4.701211858474116e-06,-27.159219090379388,1.2660489685998251e-06,1.602879990892681e-12,11.87337742659342,-2.6014250959756935e-07,-32.68980730376855,7.97073803543668e-08,6.3532664829556976e-15,14.800652289002617,-2.492573760307675e-09
-17.63879163970223,0.0001478362361453143,2.1855552717613136e-08,6.9789020279004665,-0.0005686215026995162,-22.203272762666224,1.5086022298726875e-05,2.275880687976845e-10,64.71333175160869,-7.359332667707275e-06,-23.75615069604486,6.940925231157526e-06,4.817644306451915e-11,16.13755262499479,-3.3974876673528573e-06,-27.321840449834482,1.1671795206203422e-06,1.362308033355532e-12,54.73422331427775,-2.1514101997770323e-07,-32.841581909314534,7.388241492525296e-08,5.458611235187241e-15,53.10768999870795,-2.09475432899156e-09
-17.68395876607648,0.00014443965901279033,2.0862815095731144e-08,4.280816275940831,-0.0005492675534354137,-21.84411873656293,1.805490419833841e-05,3.259795656111779e-10,3.4466900722091243,-1.0770150409689066e-05,-22.98188452067217,1.0222266154649116e-05,1.0449472533648485e-10,7.045246997048763,-7.203534103904248e-06,-26.750842717762755,1.5528457240407137e-06,2.4113298426715282e-12,10.12984572207103,-3.865468823858206e-07,-32.288196906894996,9.743323528199606e-08,9.493235337516802e-15,11.977744835426051,-3.6901968965834713e-09
-17.8762605514739,0.00013128471011214884,1.7235675109230952e-08,3.785314276411972,-0.00046103835904990167,-21.94601036898428,1.7154199083057513e-05,2.942665461811712e-10,7.424390435116145,-9.715422855752476e-06,-23.102579885073265,9.623620892723131e-06,9.261407908685714e-11,9.521018210976381,-6.4076713066265236e-06,-26.84061958389764,1.4846821254228482e-06,2.204281013550106e-12,15.270161280153173,-3.524349958187828e-07,-32.3786218712884,9.312613544172855e-08,8.67247710231117e-15,17.01847018444922,-3.36409821915281e-09
-17.868470548127863,0.0001317953527006277,1.737001499348285e-08,3.751388108677116,-0.0004645057258806228,-21.942302890558867,1.719045923891269e-05,2.9551188884471865e-10,7.569967631041986,-9.73245787377742e-06,-23.20725574453475,9.132894561103653e-06,8.340976306423667e-11,5.704938501149571,-5.816603769022492e-06,-26.93362254968909,1.4172229132948373e-06,2.0085207859679057e-12,11.436865198372026,-3.232425654120009e-07,-32.4602164416612,8.940329860370752e-08,7.99294980122369e-15,13.178755121650626,-3.116671633761709e-09
-17.840962063032006,0.00013361861014405345,1.7853932976828548e-08,3.4234558393164503,-0.00047767348447967444,-21.8727781754244,1.7798620734049378e-05,3.167909000345324e-10,5.275916470480099,-1.0434053959031523e-05,-23.139600237273893,9.447124780312337e-06,8.924816661479142e-11,10.732986292850935,-6.173019853547519e-06,-26.89169150374546,1.4472493983769292e-06,2.094530821102383e-12,16.232513138866654,-3.3480885344022323e-07,-32.42077785845192,9.118376575374205e-08,8.3144791370333e-15,18.243915957239068,-3.2228839829129867e-09
-17.841504116646497,0.00013354865581760477,1.783524347068906e-08,3.3564536873737754,-0.0004772989766070248,-22.119064516200492,1.5735084132108558e-05,2.475928726445345e-10,4.457232886546255,-8.270417571028604e-06,-23.307642194757385,8.68579945292598e-06,7.544311213644926e-11,5.13709400050819,-5.299274362056301e-06,-27.030261739596266,1.3503714113882013e-06,1.823502948694563e-12,8.955929423172908,-2.955321660837637e-07,-32.5565854832725,8.51975850640638e-08,7.258628500748387e-15,10.816151710531923,-2.846208854394843e-09
-17.879064665105904,0.00013108739170090506,1.7183904262946515e-08,3.418774722492329,-0.0004604509828212443,-21.970607551460944,1.694802719672441e-05,2.8723562586091023e-10,4.642479104186754,-9.518180715074692e-06,-23.241867210262065,8.976202883824914e-06,8.05722182115867e-11,4.841440320125998,-5.637524671632153e-06,-26.92058682921063,1.4264903534141166e-06,2.0348747283835315e-12,9.756776380124716,-3.280424881290022e-07,-32.44548855617105,9.006409078430476e-08,8.111540448803489e-15,11.904074309322569,-3.1667230158059687e-09
-17.885177177064833,0.00013068090235269844,1.7077498239715503e-08,3.517071821167567,-0.0004574191932914639,-22.041212112360505,1.6359632380942046e-05,2.676375716395675e-10,5.0326751704116175,-8.907832093746151e-06,-23.27308611191261,8.83717684797114e-06,7.809569464231714e-11,7.630205951450351,-5.45175844356186e-06,-27.015387292857998,1.3604518540436595e-06,1.8508292471708303e-12,12.452507796527648,-2.9847593147741193e-07,-32.55327531925826,8.533871132023209e-08,7.282695649797907e-15,14.8736071556407,-2.8438539908041673e-09
