LBP_delta,Std_delta,Var_delta,Kur_delta,SE_delta,LBP_theta,Std_theta,Var_theta,Kur_theta,SE_theta,LBP_alpha,Std_alpha,Var_alpha,Kur_alpha,SE_alpha,LBP_beta,Std_beta,Var_beta,Kur_beta,SE_beta,LBP_gamma,Std_gamma,Var_gamma,Kur_gamma,SE_gamma
-17.97714276260241,0.00012477006666753191,1.5567569536220357e-08,2.9569293788522586,-0.0004224520183442692,-23.01429254504145,1.0054894274829871e-05,1.0110089887800654e-10,2.962942088652123,-3.5375868238660768e-06,-24.894893416260803,3.927737665533295e-06,1.5427123169248933e-11,3.2331550239298004,-1.1659707467174957e-06,-28.76013285444602,5.686124835947404e-07,3.2332015649977893e-13,3.4205202045574272,-5.6584440297601486e-08,-33.94723014791782,4.2506007367343594e-08,1.806760662312668e-15,965.6379314959781,-7.050293306517981e-10
-18.02008599907584,0.00012211208618980924,1.4911361593627397e-08,2.8753136158179493,-0.00040605686637856786,-22.975260457929068,1.0253695410600312e-05,1.0513826957336588e-10,3.0084281744394445,-3.6729017770467494e-06,-24.787089422712384,4.1452598283282485e-06,1.7183179044351937e-11,3.6443900000905085,-1.291252260299766e-06,-28.664613661887362,5.964282087296718e-07,3.55726608168485e-13,3.56372620925281,-6.201761443565742e-08,-33.99962083436834,4.140707561473458e-08,1.714545910964347e-15,397.39842272305646,-6.872067860426837e-10
-17.955597630608413,0.00012612738069183826,1.5908116160183896e-08,2.930304991208722,-0.0004312327451045993,-23.00059922709053,1.0123639691083517e-05,1.0248808059488157e-10,2.8883739368877572,-3.585806100077425e-06,-24.919055049007365,3.88057289197759e-06,1.5058845969951317e-11,3.6950036390199337,-1.1382863891809587e-06,-28.797592078182017,5.580617108141513e-07,3.1143287307681735e-13,3.7549626369887075,-5.452923613648947e-08,-34.18806105779393,3.7683894021238796e-08,1.420075868603957e-15,246.562874771313,-5.775108841951639e-10
-17.95891195932716,0.00012590630461844102,1.5852397542671665e-08,2.8556113875954914,-0.0004301669925273405,-22.962847606106433,1.0316438827871018e-05,1.0642891008920473e-10,3.125551005744228,-3.7111289262898225e-06,-24.676837119587727,4.3801874749962845e-06,1.9186042316114325e-11,11.532188715677329,-1.4201374335795193e-06,-28.59117693529759,6.187351466948793e-07,3.828331817555338e-13,7.332287602079751,-6.62276222547377e-08,-34.13964036376854,3.860745817569578e-08,1.4905358267880991e-15,7.645248779381913,-6.184714366106748e-10
-18.005820468501188,0.00012299114338439133,1.5126821350999908e-08,3.0170865313480504,-0.00041099124167783615,-23.015831267749363,1.0047989082644997e-05,1.0096208460495304e-10,2.761221339895304,-3.5374246559513412e-06,-24.909412221810953,3.89932647699873e-06,1.5204746974223327e-11,3.0654976377807475,-1.1506412052765545e-06,-28.77844273095035,5.634306962978451e-07,3.1745414953067456e-13,3.4043855438658617,-5.5585266368482735e-08,-34.18755747181557,3.769335827028574e-08,1.4207892576921183e-15,188.27592427662725,-5.803486325021517e-10
-18.01112732405645,0.00012266329274920982,1.5046283388078348e-08,2.994699701388488,-0.0004090474093855193,-22.97636600217846,1.0249094250085888e-05,1.0504393294714361e-10,3.0328645883377714,-3.667143533344666e-06,-24.841921668266565,4.033155368361514e-06,1.6266342225343303e-11,3.222582122695249,-1.2268895425265356e-06,-28.742754185392673,5.735749858361552e-07,3.2898826437694566e-13,3.2959783757554746,-5.75566538352591e-08,-34.27874720251078,3.6013419131560645e-08,1.2969663575454584e-15,9.765433912627373,-5.420209649049623e-10
-17.999740660461146,0.00012336665776660502,1.5219332248502647e-08,3.0686540184932696,-0.00041295081875558507,-22.886540739966733,1.0720225106826812e-05,1.1492322634103993e-10,2.809964623861071,-4.002394751134321e-06,-24.780497551083826,4.1589443329112656e-06,1.7296817964254733e-11,3.035747263910241,-1.3021281552684336e-06,-28.64505923861284,6.022882620472226e-07,3.6275115059986397e-13,3.27280126360182,-6.324314133659352e-08,-34.164947809498216,3.812197637890117e-08,1.4532850830334988e-15,14.621165930331793,-6.043123731943219e-10
-18.003351142444178,0.0001231408127922645,1.516365977513953e-08,2.987480898743158,-0.0004119643496667366,-22.899907684699087,1.0649340333137224e-05,1.1340844953098325e-10,3.017757157067455,-3.945393799802838e-06,-24.84333962671493,4.030294986487985e-06,1.6243277678110192e-11,3.032910465907388,-1.2263437122338867e-06,-28.754571000692803,5.701960821440169e-07,3.2512357209238646e-13,3.3433077463078082,-5.688423449110086e-08,-33.53618267358771,5.220423237191538e-08,2.725281877540938e-15,2929.0565380854387,-9.867888221556258e-10
-17.975606190985065,0.0001248617595178003,1.5590458989880994e-08,3.0296735144279707,-0.0004226074931025771,-22.733933220171266,1.1570732316358186e-05,1.3388184633681567e-10,2.913480484486963,-4.627399720703661e-06,-24.6082350604721,4.533038116519579e-06,2.054843456581937e-11,3.0095829320781506,-1.535587849162135e-06,-28.4519133641077,6.633541977429389e-07,4.400387916631781e-13,3.2305704154912966,-7.620372130788359e-08,-33.816817186840645,4.537010414556603e-08,2.0584463501795077e-15,286.9994404443779,-8.262513030822103e-10
-17.99696883257255,0.00012353310647619052,1.526042839565782e-08,3.0188186438941234,-0.0004143529475590141,-22.7648307670264,1.1393363487556488e-05,1.2980873155958534e-10,2.819808044715148,-4.4951193773555606e-06,-24.700986246035374,4.3276130819176045e-06,1.872823498678439e-11,2.9660970461127287,-1.406095366237115e-06,-28.591266761520917,6.187073891523484e-07,3.827988333917155e-13,3.2749498919565494,-6.661019144974465e-08,-32.75624626212008,7.710190028371096e-08,5.944703027359309e-15,5582.63870810423,-1.956945479726584e-09
