LBP_delta,Std_delta,Var_delta,Kur_delta,SE_delta,LBP_theta,Std_theta,Var_theta,Kur_theta,SE_theta,LBP_alpha,Std_alpha,Var_alpha,Kur_alpha,SE_alpha,LBP_beta,Std_beta,Var_beta,Kur_beta,SE_beta,LBP_gamma,Std_gamma,Var_gamma,Kur_gamma,SE_gamma
-17.765196036582147,0.00013876113370309823,1.9254652226569105e-08,2.821333392301966,-0.0005161184328075748,-21.761937401676228,1.880755136420549e-05,3.537239883172278e-10,33.93823721569804,-1.1320232790484328e-05,-22.72668593397285,1.1613492750973293e-05,1.3487321387690922e-10,205.0295821609779,-7.96228103991332e-06,-26.25644702409103,1.9883139969197525e-06,3.953392550347001e-12,215.02142705620565,-5.450899052474488e-07,-31.719362664376927,1.294875198359781e-07,1.6767017793272826e-14,214.8328576400315,-5.7516427799538555e-09
-17.7606846028458,0.00013908113313156268,1.9343561593159465e-08,2.8266408933537996,-0.0005180711505464238,-21.674164165297434,1.9651268524023135e-05,3.861723546032624e-10,37.84078976995118,-1.2298205332471922e-05,-22.953880627919585,1.0366404533132636e-05,1.0746234294455287e-10,139.21351966805693,-6.584096442675953e-06,-26.629520445631993,1.6499588144452865e-06,2.722364089365695e-12,152.01235567272676,-3.917741060188442e-07,-32.12749682541395,1.0558511702824097e-07,1.1148216937867342e-14,153.73908409050722,-3.965448308436154e-09
-17.802677065732468,0.00013618941826535952,1.8547557647457042e-08,2.746007720519424,-0.0004986693808000718,-21.853454828870117,1.7971141607176646e-05,3.2296193066519554e-10,9.528211458201786,-1.0556404097459879e-05,-23.194931459278145,9.189346540110641e-06,8.444408983424343e-11,74.56505889203619,-5.398880033202983e-06,-26.81944214222018,1.5004866249045342e-06,2.2514601115174006e-12,122.73564503077837,-3.312491626521487e-07,-32.29718459956342,9.699636822819434e-08,9.40829544945947e-15,124.6553849654876,-3.3997677659677997e-09
-17.726260944499668,0.0001414959217803805,2.0021095880479563e-08,2.7530558200807445,-0.0005356331462727588,-21.78373361490545,1.8604363291500385e-05,3.46122333482127e-10,6.940886857187422,-1.1335148313023181e-05,-23.604036207698357,7.489428208862405e-06,5.6091534895703935e-11,19.124692679280816,-3.867015859197497e-06,-27.473044049707603,1.0821918937616242e-06,1.1711392949233704e-12,23.046016632809874,-1.882054731164214e-07,-33.02008690154612,6.757393866657082e-08,4.566237186913475e-15,23.836913088273253,-1.781532313411674e-09
-17.786087669845134,0.00013732633911328154,1.8858523414256e-08,2.7346409610086533,-0.0005065150230999333,-22.042628505157264,1.6347930201484214e-05,2.6725482187259964e-10,7.492250415255761,-8.835543740287119e-06,-23.60658110810597,7.479903921045115e-06,5.594896266806608e-11,54.05167731465889,-3.721608193182337e-06,-27.294529145300316,1.1832276156028588e-06,1.4000275903252268e-12,77.0670448494266,-2.1342111012983188e-07,-32.79031635215474,7.580071010872295e-08,5.7457476529866546e-15,80.27169549028336,-2.136593261242907e-09
-17.755118864843105,0.0001394506335721105,1.944647920366303e-08,2.9245722078359258,-0.0005202743259528814,-22.002292400211775,1.6681131600686913e-05,2.782601514794355e-10,7.522999854704649,-9.190534198173205e-06,-23.772603727466862,6.884060314241572e-06,4.7390286410115774e-11,71.42519521842826,-3.1778386612524178e-06,-27.42495407363741,1.1085285637194817e-06,1.2288355765819768e-12,82.47306269031982,-1.8914742117224088e-07,-32.92481512750919,7.087078379990593e-08,5.022667996413009e-15,85.01193819415838,-1.8825708508946383e-09
-17.6300371759444,0.00014847203737468562,2.204394588219004e-08,2.7914416937928554,-0.000585906193209649,-21.468776686972006,2.1780568193824905e-05,4.743931508458571e-10,3.2340247263042343,-1.5419766792744503e-05,-23.51818428807365,7.817918919523312e-06,6.111985623224056e-11,93.2532171621863,-4.052252787838442e-06,-27.349225956855467,1.151306707861598e-06,1.3255071355671112e-12,113.85463365216717,-2.0292449899580632e-07,-32.85457085182775,7.340414540296512e-08,5.388168562339646e-15,117.5368511520959,-2.010445336525829e-09
-17.68875731177071,0.00014416512164436304,2.0783582298733994e-08,2.998373413627461,-0.0005535877190782034,-21.549470510550176,2.0921260434959075e-05,4.37699138187384e-10,3.3478197767203057,-1.4258166579870259e-05,-23.492152041137896,7.920342980516115e-06,6.27318329290109e-11,58.64500705401808,-4.181501097996145e-06,-27.18124871541158,1.252180188390439e-06,1.5679552241975154e-12,79.2737198578296,-2.3853015709368803e-07,-32.674793206810776,8.030799905822695e-08,6.4493747127361815e-15,86.42452373024392,-2.39362300299472e-09
-17.255507606608948,0.00017906009859940274,3.206251891042783e-08,3.010675648702058,-0.0008312164317936663,-21.167400817677482,2.5325112092462224e-05,6.413613024957763e-10,3.5449525770518178,-2.0494701154503114e-05,-23.20123934618783,9.160409276798874e-06,8.391309811846286e-11,101.33940408362216,-5.3964197388670525e-06,-26.965074998760112,1.395109688114233e-06,1.9463310418701923e-12,116.03182484910263,-2.8992514134429995e-07,-32.46846752190934,8.903522478125055e-08,7.927271251847812e-15,122.18820260891798,-2.892843107922277e-09
-17.34607822237142,0.00017112969392701842,2.9285372143555008e-08,2.9689892005904457,-0.0007637408928233269,-20.862387280754394,2.9497036673082393e-05,8.700751724931676e-10,3.4048265816604877,-2.737188198233081e-05,-23.12285909576693,9.52653447187231e-06,9.075485904377142e-11,75.78691441927442,-5.887390982766687e-06,-26.926912535421803,1.4219857210807496e-06,2.0220433909575395e-12,95.20837478165693,-3.033204941836346e-07,-32.43413523045671,9.057681000326525e-08,8.20415851036761e-15,102.59534465565567,-3.0070005637196352e-09
