LBP_delta,Std_delta,Var_delta,Kur_delta,SE_delta,LBP_theta,Std_theta,Var_theta,Kur_theta,SE_theta,LBP_alpha,Std_alpha,Var_alpha,Kur_alpha,SE_alpha,LBP_beta,Std_beta,Var_beta,Kur_beta,SE_beta,LBP_gamma,Std_gamma,Var_gamma,Kur_gamma,SE_gamma
-17.625518706596907,0.00014882177649814854,2.2147921160064877e-08,2.6808697849973333,-0.0005892406247864112,-22.121131110283557,1.5715242187961642e-05,2.4696883702628945e-10,3.10508389342564,-8.281262373969023e-06,-23.619209274819703,7.432824328549725e-06,5.5246877499080667e-11,3.583338628960501,-3.943981656071151e-06,-27.371192405626633,1.1387308519397481e-06,1.2967079531594245e-12,3.52280010702951,-2.1538304775471467e-07,-32.88296955655121,7.236921853439967e-08,5.237303791279696e-15,3.5358284150166406,-2.0996828688518345e-09
-17.68572105177566,0.00014440820150235964,2.0853728661146106e-08,2.6404769710516023,-0.0005568858910675277,-22.456201406875437,1.3290116891305955e-05,1.7662720698457586e-10,3.022729577425531,-6.02179811603272e-06,-24.125262654964516,5.771195373443755e-06,3.33066960384586e-11,3.0158976181194257,-2.4388599380452424e-06,-27.916644516006084,8.66917292760408e-07,7.515455924870349e-13,3.071805029184548,-1.2772942258662e-07,-33.44798107838933,5.4558596614038664e-08,2.9766404644933913e-15,3.0750324575866097,-1.2168742585986974e-09
-17.647901748462537,0.000147164964725267,2.165752684258908e-08,2.656499119168503,-0.0005768114591628317,-22.311861190927637,1.4284405459516294e-05,2.040442393318589e-10,2.970976214465675,-6.914903229423189e-06,-23.66009149883476,7.282431532452643e-06,5.3033809024860543e-11,3.0594166480506595,-3.8070956559127707e-06,-27.39430028583725,1.1256497391102343e-06,1.2670873351589388e-12,3.0157531865528537,-2.112831153315059e-07,-32.90611406400387,7.153657124626622e-08,5.117481025672123e-15,3.013785703806323,-2.0581463952979006e-09
-17.67376861518558,0.00014527340604684794,2.1104362504452356e-08,2.6192210803949636,-0.0005633136935133683,-22.5486028248031,1.2691017408061035e-05,1.6106192285170825e-10,3.005183372311966,-5.514688403552226e-06,-24.31027276092141,5.26127912322105e-06,2.768105801244166e-11,2.9662804245666696,-2.044145495168619e-06,-28.104289552244456,7.892799354761636e-07,6.229628165452569e-13,3.051621030568729,-1.0663972900158263e-07,-33.64290936122391,4.94920054179524e-08,2.44945860029063e-15,3.0487012256721044,-1.0076178404144251e-09
-17.666595799608704,0.00014579580912309258,2.1256417957857242e-08,2.675539066785664,-0.0005665189759259948,-22.75309679883408,1.145318568639673e-05,1.3117546236708294e-10,3.1551920868323284,-4.535148039488014e-06,-24.554205193859698,4.6571698616695074e-06,2.1689231120442777e-11,3.128053040496575,-1.6168842493093105e-06,-28.38123731758127,6.872149837174028e-07,4.722644338457102e-13,3.0427914416968123,-8.165843665203189e-08,-33.9187344360793,4.31161918149673e-08,1.8590059966250536e-15,3.055059078550583,-7.710768551649456e-10
-17.67617453455929,0.0001450986322502995,2.1053613080907654e-08,2.666378416642616,-0.0005616594190901198,-22.70163763823887,1.1759590104174913e-05,1.3828795941820852e-10,3.1817984783551205,-4.76280214348193e-06,-24.543582272305255,4.681972154017184e-06,2.1920863250992316e-11,2.9578366457850005,-1.6356529845141043e-06,-28.35715578651091,6.955395625013445e-07,4.837752830045616e-13,3.0911464645004734,-8.354505632516033e-08,-33.9000051986962,4.352185535298501e-08,1.89415189336615e-15,3.1329566228812977,-7.849129373501081e-10
-17.652441861079083,0.0001468312406403767,2.155941322799221e-08,2.7309106980088935,-0.0005737308849574061,-22.215047793997368,1.4994495506901275e-05,2.248348955064825e-10,3.2455665309231665,-7.570772690693752e-06,-24.37563063573746,5.092125034604762e-06,2.5929737368048548e-11,3.116048144804655,-1.9181234570578466e-06,-28.217899135124508,7.456946960587361e-07,5.560605797301307e-13,3.030013830046097,-9.558240774123664e-08,-33.758424669391005,4.67144470534142e-08,2.182239563506239e-15,3.0055436161156,-9.010516563634223e-10
-17.63478873328256,0.00014813226106716597,2.1943166768871017e-08,2.6978709958621887,-0.0005836328725983736,-22.358070346501652,1.396292026829515e-05,1.9496314241876748e-10,3.3004401087730626,-6.598814147008687e-06,-24.565435480436676,4.631092554177229e-06,2.1447018245355772e-11,2.9873995861655005,-1.6008863704159259e-06,-28.393497352678118,6.830152258450582e-07,4.665097987361758e-13,3.00566284696914,-8.069762752232008e-08,-33.93596771387204,4.274627097536032e-08,1.8272436822989326e-15,2.9728966466519555,-7.585758172294879e-10
-17.5810249190569,0.0001521684861992899,2.3155248192183475e-08,2.6753367644121546,-0.0006140598119198783,-21.670561729664875,1.96908981994038e-05,3.8773147189928377e-10,2.9764171848800625,-1.2754157293771405e-05,-24.047611960861165,5.999670383501768e-06,3.599604471066826e-11,3.095633764020335,-2.6265659076771436e-06,-27.90959241694696,8.69979446093951e-07,7.568642366259379e-13,3.032723067975296,-1.2863952927631915e-07,-33.45122959920278,5.447005034704785e-08,2.966986384809927e-15,2.9881520541727644,-1.2140652280494177e-09
-17.58501657571661,0.00015186312265793415,2.3062408023418753e-08,2.7075210351453385,-0.0006117075424318961,-21.573503911011265,2.0668948461517766e-05,4.2720543050487757e-10,3.0437815343313925,-1.3979236658567793e-05,-24.072071228284244,5.9267434222334335e-06,3.512628759298727e-11,3.085478134198047,-2.566468720823948e-06,-27.955369125085777,8.502932351165447e-07,7.229985856849595e-13,3.031116534294505,-1.2313201484912927e-07,-33.49905014315361,5.318310371114265e-08,2.828442520350155e-15,3.015094579751753,-1.1588961678886944e-09
-17.613721722858585,0.00014970225555201928,2.241076531736209e-08,2.7748944734569507,-0.0005950770274132856,-22.01920592240653,1.6532917664515045e-05,2.733373665016336e-10,3.1599181307825543,-9.1255552548933e-06,-23.5950522013244,7.5231459713350126e-06,5.6597725306014235e-11,3.4244642594441825,-4.03782081543598e-06,-27.276726145680698,1.1938071427434493e-06,1.4251754940652784e-12,3.267369490011385,-2.3625540239140135e-07,-32.79119574450354,7.576738560156947e-08,5.740696720896916e-15,3.2738454797785757,-2.2981605936998637e-09
-17.703073582154282,0.00014316084425949058,2.0495027329090115e-08,2.694013450544513,-0.0005476682465535409,-22.35280180973012,1.3992264946496689e-05,1.9578347833295997e-10,2.9975931949293027,-6.647613499045383e-06,-24.097912289606107,5.850659617947916e-06,3.4230217965086455e-11,2.9060296141379163,-2.505874045005799e-06,-27.796917674992773,9.203987494290671e-07,8.471338579505906e-13,2.908855357891951,-1.4355729254785108e-07,-33.32237245781649,5.809499977580878e-08,3.375028998951222e-15,2.9296780101227045,-1.3762318782705999e-09
-17.631140577894424,0.00014840379204874866,2.2023685494448235e-08,2.782643496671645,-0.0005851704514634283,-21.98422456790246,1.6827100019752602e-05,2.83151295074758e-10,3.417828508510389,-9.428139091290321e-06,-23.583535995438385,7.566590428435288e-06,5.725329071168851e-11,3.0529208873302602,-4.093484640623167e-06,-27.279941089378507,1.1918896693101963e-06,1.420600983808369e-12,3.055215517072785,-2.3580361109836533e-07,-32.80341812799612,7.530577035398106e-08,5.670959048606533e-15,3.0571904367442606,-2.2734796229656735e-09
-17.659875076716393,0.00014628588981082855,2.1399561557745873e-08,2.6839305836916303,-0.0005703998803520661,-22.030620659656957,1.6438540857655904e-05,2.7022562552882247e-10,2.971974071300005,-9.043067798825217e-06,-23.64163244296062,7.349956063431238e-06,5.4021854134369625e-11,2.7940365491037644,-3.880764517896837e-06,-27.271241690044807,1.1970853317782772e-06,1.433013291558708e-12,2.86355636606301,-2.382055643057638e-07,-32.78908836190394,7.584726538950737e-08,5.752807667066363e-15,2.8917913953388092,-2.308060497764689e-09
-17.634000471824635,0.00014819122881735153,2.1960640298396643e-08,2.684002965291829,-0.0005841528698025421,-22.077702862451495,1.605542314544631e-05,2.577766123793331e-10,3.0609743323395175,-8.648603278865576e-06,-23.97159632756064,6.232093994477816e-06,3.8838995556006464e-11,2.9473455881148314,-2.8272935292245414e-06,-27.73720133278403,9.482945587819533e-07,8.992625702154596e-13,2.980902632388833,-1.5188735847191447e-07,-33.2714244702269,5.959392155979443e-08,3.551435486874931e-15,2.9726220741675546,-1.4449890836785944e-09
-17.649106526948003,0.0001470756828553723,2.1631256487374052e-08,2.6977484613972353,-0.0005759900265315261,-22.23818482674126,1.4823673501607615e-05,2.1974129608226377e-10,3.2259393148603337,-7.410508070731918e-06,-24.328991201672753,5.21226737132993e-06,2.716773115023062e-11,2.891634398698318,-2.0084089718193694e-06,-28.131642895638098,7.785586991077509e-07,6.061536479563534e-13,2.9456024305138238,-1.0393547283357586e-07,-33.67070243267583,4.880899419257533e-08,2.3823179140908524e-15,2.929649488660551,-9.816355082404656e-10
-17.679125316504685,0.00014488499702036117,2.0991662361590065e-08,2.6271922573031983,-0.0005605233214666786,-22.673160675291065,1.1923397574321513e-05,1.4216740971533616e-10,3.0663758324798707,-4.893635551988647e-06,-24.539024782233028,4.692653173708162e-06,2.2020993808713288e-11,3.015997093678916,-1.6405317494807281e-06,-28.37721655289577,6.885979406137213e-07,4.74167123817458e-13,3.0196835253052963,-8.197681168184131e-08,-33.92071968621191,4.307341469365345e-08,1.855319053371441e-15,3.0130745231842018,-7.697872147998752e-10
-17.661469147958858,0.00014616847465378057,2.136522298261289e-08,2.672098140454766,-0.0005693144979309127,-22.7868416141691,1.1266079921710848e-05,1.269245568023763e-10,2.994122874484098,-4.392596464667164e-06,-24.70432849899898,4.320392542050428e-06,1.8665791717404955e-11,3.036249116933807,-1.4004757705171485e-06,-28.53790948165524,6.354358191428082e-07,4.037786802496917e-13,3.0315443915683407,-7.019630749469979e-08,-34.08930897777363,3.959137640370696e-08,1.5674770855400046e-15,3.0108500573871275,-6.537080071169623e-10
-17.63631034150341,0.00014801936273469704,2.190973174438582e-08,2.6850459772327744,-0.0005828156545316315,-22.32013512520522,1.4228662932670012e-05,2.0245484885153758e-10,3.313850175670905,-6.8436698623662346e-06,-24.481702723368393,4.82909556180045e-06,2.3320163945000804e-11,3.1446454010577622,-1.732656814553144e-06,-28.29583727056544,7.171945910305672e-07,5.143680814035024e-13,3.0237228761868087,-8.866962828504657e-08,-33.83394490618938,4.4983392204148975e-08,2.023505574192291e-15,2.993660758646148,-8.373706227737974e-10
