LBP_delta,Std_delta,Var_delta,Kur_delta,SE_delta,LBP_theta,Std_theta,Var_theta,Kur_theta,SE_theta,LBP_alpha,Std_alpha,Var_alpha,Kur_alpha,SE_alpha,LBP_beta,Std_beta,Var_beta,Kur_beta,SE_beta,LBP_gamma,Std_gamma,Var_gamma,Kur_gamma,SE_gamma
-18.04408272975411,0.00012071851848227661,1.4572960704555758e-08,3.264652737384285,-0.00039430196102429606,-22.319343103014763,1.4234253001722028e-05,2.0261395851703256e-10,3.2995190977429654,-6.84603820776938e-06,-24.171859836756454,5.638287298507232e-06,3.179028366050799e-11,3.348375320242003,-2.3275421571619363e-06,-28.12483219080141,7.812144834271238e-07,6.10296069116308e-13,3.2509377941903823,-1.044101515539877e-07,-33.694366510357085,4.823488801656458e-08,2.3266044219705252e-15,3.2009515170032907,-9.578877167802301e-10
-18.00272809407703,0.00012324155006067397,1.5188479661357605e-08,3.2733241134608893,-0.000409877253801115,-22.28058365551773,1.4493028704824098e-05,2.1004788103885528e-10,3.439654632784262,-7.101834738147057e-06,-24.0155132009356,6.096736742514497e-06,3.7170198907526285e-11,3.6313753382800873,-2.6984463998232425e-06,-27.908873124927464,8.702924060856819e-07,7.574088720904054e-13,3.5586800836823183,-1.2840836506222333e-07,-33.46566213664878,5.407839498773205e-08,2.9244728044491627e-15,3.570211467696436,-1.1945855093031402e-09
-18.080510784159802,0.00011853997091683758,1.4051724704964699e-08,3.2778264535395585,-0.0003810283549402219,-22.15046116583983,1.548595655365551e-05,2.3981485038170603e-10,3.0887202686788093,-8.059652840004287e-06,-23.913348313362917,6.416263825493258e-06,4.116844147833338e-11,3.16016299227519,-2.9833123157725895e-06,-27.96291139701204,8.470926846778946e-07,7.175660164348029e-13,3.2597187373170713,-1.220889671587299e-07,-33.558175681530926,5.163387734113179e-08,2.6660572892790425e-15,3.2994069379200894,-1.0932281431642669e-09
-18.027356476117934,0.00012173322303968455,1.4818977591629584e-08,3.267282122069431,-0.0004004201312919295,-21.931539930757072,1.7253237321409194e-05,2.976741980688671e-10,3.2662164048403954,-9.909676007912537e-06,-23.552721814617435,7.684069243235211e-06,5.904492013483335e-11,3.472020433279184,-4.20619175444437e-06,-27.490917629104683,1.0725636030989416e-06,1.1503926826925838e-12,3.290191054751995,-1.9217002829493878e-07,-33.05811124795609,6.630134526522703e-08,4.395868383978843e-15,3.2475961488780376,-1.7739102389888548e-09
-18.08586481136784,0.00011822352467108423,1.3976801785654461e-08,3.291288657716793,-0.00037907439508089364,-22.568811024498,1.2564749568034588e-05,1.5787293170742537e-10,3.198701157827108,-5.406059004540358e-06,-24.46297777590423,4.8745194038866155e-06,2.3760939418867127e-11,3.50123094105217,-1.7620142428521114e-06,-28.392092823511053,6.83494949221074e-07,4.671653456107185e-13,3.491607718473502,-8.068022946294698e-08,-33.96242414032886,4.2184538285496725e-08,1.7795352703605392e-15,3.478125542636818,-7.382551346204236e-10
-18.070744273526753,0.00011912010368000441,1.4189599100735e-08,3.334605306735979,-0.00038410253615615847,-22.634516230694206,1.212753305641354e-05,1.4707705803440313e-10,3.524230718762877,-5.062650669653689e-06,-24.483449347192508,4.824877572076903e-06,2.3279443585530706e-11,3.8896188859764176,-1.7242430155846791e-06,-28.426493031794532,6.71839393420818e-07,4.513681705520527e-13,3.615681170097258,-7.800692314584664e-08,-33.99663285927445,4.146913280455057e-08,1.7196889755614518e-15,3.633893964787174,-7.13865732822198e-10
-18.04157208559718,0.00012086988566706349,1.4609529261168999e-08,3.2396161427074,-0.000395353826898315,-22.320910164896944,1.4225681629467357e-05,2.0237001782296507e-10,3.130771367477508,-6.847636523595731e-06,-24.179825753230542,5.615876152865542e-06,3.1538064964323884e-11,3.3589996736008545,-2.3110150716511453e-06,-28.124247943006335,7.814426814678592e-07,6.106526644196779e-13,3.431189585818602,-1.0443163850734112e-07,-33.69116780606797,4.831209437535318e-08,2.3340584629330324e-15,3.428124920826329,-9.604209756594765e-10
-17.897986649763176,0.0001298670122322084,1.6865440866120564e-08,3.388543465174355,-0.000452173875717968,-22.25921546326124,1.4661042172115649e-05,2.1494615757255352e-10,14.844166627472505,-7.14709128085049e-06,-24.136282115154657,5.739484508789195e-06,3.2941682426631144e-11,16.666045043115908,-2.366464389988494e-06,-28.07625715072263,8.0042052761437e-07,6.406730210264664e-13,13.482408199676748,-1.0809019760601414e-07,-33.63633560548846,4.965494643308071e-08,2.465613705272115e-15,13.131176787213631,-1.0032345600955035e-09
-18.026748695837146,0.00012176805701960951,1.4827459710330874e-08,3.3692002250367468,-0.00040052137928151313,-21.831057744522344,1.8173792535846754e-05,3.302867351359992e-10,3.572858288081333,-1.0902245590660755e-05,-23.30011603907106,8.718546455651727e-06,7.601305229935728e-11,3.3075186860370565,-5.3604946662559375e-06,-27.12837157136535,1.285727573307205e-06,1.6530953927624347e-12,3.2303753211448996,-2.726247679950095e-07,-32.67395028372352,8.034185314911248e-08,6.454813367433554e-15,3.264316996643272,-2.5749509466865853e-09
-18.045563144240106,0.00012062644717965311,1.4550739759185642e-08,3.392467066970799,-0.00039325612792041724,-21.876851383005043,1.77590317844896e-05,3.1538320992251177e-10,3.1545181951546057,-1.044479844881289e-05,-23.327753033227587,8.598897822458043e-06,7.394104376107369e-11,3.20794636374994,-5.225147561014301e-06,-27.125087805459092,1.287840329125486e-06,1.6585327133220402e-12,3.1575602588769196,-2.7351298535507123e-07,-32.66909939020573,8.053695451045846e-08,6.4862010418196546e-15,3.1655595110749606,-2.587654414807069e-09
-18.08275165457925,0.00011840733097857778,1.4020296029470464e-08,3.2960861834311226,-0.00038023547359902613,-22.125217074005057,1.5687758518685132e-05,2.4610576734057795e-10,3.1156961745365064,-8.255587952831634e-06,-23.914323395330268,6.413138083607276e-06,4.112834007941401e-11,3.1607457886606767,-2.9834306056833646e-06,-27.784245650807936,9.262489157763981e-07,8.579370539769531e-13,3.107589122596468,-1.450492824623428e-07,-33.33946022039974,5.7600757872090147e-08,3.317847307439155e-15,3.111792799690129,-1.3519030764341542e-09
-17.98634983964344,0.00012425490999561526,1.5439282658018446e-08,3.241065331187296,-0.0004163876914203404,-22.201878867778827,1.5078666299896086e-05,2.2736617738362194e-10,3.130751578814184,-7.670088003211105e-06,-23.92550674110819,6.377377134342403e-06,4.067093911363333e-11,3.4015761589759212,-2.9472868662736142e-06,-27.80703057400888,9.15756536931095e-07,8.386100349320319e-13,3.1221845485585145,-1.4190470810094811e-07,-33.36299983527496,5.6926781400343046e-08,3.240658440602443e-15,3.091902501507113,-1.32155570056218e-09
-18.059885030317506,0.00011976930169739433,1.4344685629081465e-08,3.3303434888819687,-0.0003884342729026121,-21.79002688468381,1.8550137367030247e-05,3.441075963356918e-10,2.9756718384314276,-1.1363500532310409e-05,-23.124100032496965,9.52062540772942e-06,9.064230815430298e-11,3.196608361286542,-6.338454516688822e-06,-26.872086610407372,1.4615057651179323e-06,2.135999101472953e-12,3.2144037810541928,-3.4846840033820275e-07,-32.40495855093811,9.190786050730982e-08,8.447054823031119e-15,3.2345807147659182,-3.3387564693049705e-09
-18.028731668306722,0.00012164913510534579,1.4798512071878672e-08,3.3415826450669357,-0.0003998822784253158,-22.145120568926547,1.5514416730622355e-05,2.406971264914149e-10,3.4859081128246214,-8.079787614352823e-06,-24.043803520924303,6.011105515544747e-06,3.613338951901248e-11,3.2720953485425186,-2.6324388593679444e-06,-28.127609639920777,7.801303457780178e-07,6.086033564037296e-13,3.461416668612281,-1.0413033660033335e-07,-33.72236747601323,4.756428139519637e-08,2.2623608646414235e-15,3.52342015818667,-9.31959804387847e-10
-17.999555619364788,0.00012343631515163554,1.523652389821389e-08,3.2889026400306713,-0.000411323393239692,-21.786920470243118,1.8578243911494518e-05,3.451511468349831e-10,3.887295164138359,-1.1366913596306382e-05,-23.406355737560563,8.26750409453105e-06,6.835162395308766e-11,3.409522739208382,-4.839724713807393e-06,-27.29973472470823,1.1801519075575815e-06,1.3927585249117986e-12,3.2272489664519353,-2.3111410478232717e-07,-32.85500118467224,7.338835282467321e-08,5.385850330318721e-15,3.231773580213346,-2.160499049433619e-09
-17.989629092358783,0.000124049342863812,1.538823946494359e-08,3.344077650373223,-0.00041476013983617884,-21.79674309163197,1.8478587721482906e-05,3.4145820418053884e-10,3.499667716861035,-1.125360360882364e-05,-23.410674533698838,8.24967045319553e-06,6.805706258632734e-11,3.1608081646322113,-4.827151694418846e-06,-27.257269961508072,1.2054772862686972e-06,1.4531754877097423e-12,3.17431856753318,-2.40821727079057e-07,-32.804166495109655,7.527759807233702e-08,5.666716771540318e-15,3.194984723791321,-2.269678729414646e-09
-18.03819269128358,0.00012107525637125414,1.4659217705364917e-08,3.2449112040310633,-0.00039649005189885077,-22.17575329829794,1.5283240196196306e-05,2.3357743089463053e-10,3.085572102939033,-7.865173235820318e-06,-24.038837607175747,6.0260475952845e-06,3.63132496206341e-11,3.6481671552807016,-2.637344284969421e-06,-28.23515945065752,7.392869175320127e-07,5.46545146433985e-13,3.646555088351608,-9.374725508701273e-08,-33.861690560044615,4.436365392254424e-08,1.968133789359275e-15,3.6674636418067514,-8.133418879482746e-10
-18.068091724162734,0.00011927888176228842,1.4227451634461981e-08,3.243440188803473,-0.0003854794412365459,-22.473012419081876,1.317630974582783e-05,1.7361513851799747e-10,3.011800625062796,-5.928400156847336e-06,-24.355762448820016,5.142961078498814e-06,2.6450048654953678e-11,3.66918444032503,-1.9495348367188433e-06,-28.342300927490356,7.007249009517824e-07,4.910153868138852e-13,3.3314840057607125,-8.466108659041274e-08,-33.926249591300355,4.2954481798574384e-08,1.8450875065840578e-15,3.3032639579833853,-7.647408968848615e-10
