LBP_delta,Std_delta,Var_delta,Kur_delta,SE_delta,LBP_theta,Std_theta,Var_theta,Kur_theta,SE_theta,LBP_alpha,Std_alpha,Var_alpha,Kur_alpha,SE_alpha,LBP_beta,Std_beta,Var_beta,Kur_beta,SE_beta,LBP_gamma,Std_gamma,Var_gamma,Kur_gamma,SE_gamma
-17.819263799380153,0.00013507465008901515,1.8245161096669876e-08,2.855195725028227,-0.0004895619702324713,-22.00370224949612,1.6659153692117224e-05,2.7752740173758296e-10,3.113627140855129,-9.271164203427748e-06,-24.111604090995932,5.810743122466528e-06,3.376473563529205e-11,3.029705714407326,-2.470502422021454e-06,-28.026715303907704,8.204951878435325e-07,6.732123532743937e-13,3.0987580740880207,-1.1487311605844788e-07,-33.58484544477349,5.094991607068791e-08,2.5958939476101425e-15,3.1266156143425805,-1.0658209874224132e-09
-17.807849001877646,0.0001358508390904901,1.8455450481590234e-08,2.9124829651776665,-0.0004943831408030256,-21.857095805735394,1.793446887558163e-05,3.2164517384920615e-10,3.21976183500061,-1.0653208076032588e-05,-23.824353004409137,6.7082227643607975e-06,4.5000252656288416e-11,3.103411318888478,-3.249496813208992e-06,-27.767143007494315,9.342034765675524e-07,8.727361356309015e-13,3.1458266852526653,-1.474231281505439e-07,-33.31240023820293,5.838539169417531e-08,3.4088539632822753e-15,3.122134241782838,-1.3874318552362024e-09
-17.797052586995925,0.00013658510543186817,1.8655491025834543e-08,2.903716787503648,-0.0004995586558495296,-21.773066326089793,1.8702887807705192e-05,3.4979801234760754e-10,3.199311158273637,-1.1551460830806673e-05,-23.627327443325903,7.402714926088739e-06,5.4800188276937005e-11,3.28968570879337,-3.920282701130141e-06,-27.448346376388574,1.0956385303504946e-06,1.2004237891885917e-12,3.3425756085847236,-2.0020441397396568e-07,-32.98016236701342,6.893642144186335e-08,4.7522302012101965e-15,3.327440269013092,-1.9127441754300903e-09
-17.815647128399267,0.00013532352304886455,1.8312455890356573e-08,2.9335789417736975,-0.0004904407856350307,-21.738178224778732,1.9033111870061526e-05,3.62259347458277e-10,2.907222698535474,-1.19492070738256e-05,-23.62332451394484,7.417545446683683e-06,5.501998045361784e-11,2.948420778441308,-3.946896454045947e-06,-27.480392685804375,1.0782227628293927e-06,1.162564326283449e-12,2.914844741927711,-1.9462231962056484e-07,-33.01458707177681,6.776001682188059e-08,4.591419879701541e-15,2.9063340143940426,-1.8542254340771394e-09
-17.838234039891937,0.00013380364070019097,1.7903414264625806e-08,2.8852711874326,-0.0004806519563567269,-22.187489898541113,1.52057111909413e-05,2.3121365282231747e-10,3.0312940611984547,-7.78336159309492e-06,-24.47957002039534,4.834247732342704e-06,2.3369951137660577e-11,3.2671206845015397,-1.7341306454130185e-06,-28.529099009115548,6.382411911333753e-07,4.0735181805934974e-13,3.126429845855327,-7.075548182326406e-08,-34.108744175698384,3.920850732282756e-08,1.5373070464842221e-15,3.0978021897101407,-6.411440063764169e-10
-17.852270298566676,0.00013286700445438874,1.765364087268256e-08,2.975116011013046,-0.00047356341279304083,-22.183718515381123,1.5223445773238863e-05,2.3175330121074418e-10,3.3358392960556995,-7.793280310960463e-06,-24.513349074212538,4.753285291897341e-06,2.259372106616759e-11,2.9095283848196676,-1.6839327012986317e-06,-28.5682489327424,6.258690304223486e-07,3.9171204324181073e-13,3.03478015166191,-6.81978125440254e-08,-34.15275251765088,3.835517946139085e-08,1.4711197915154988e-15,2.991306718015684,-6.147021406044443e-10
-17.7649452436331,0.0001387996728939553,1.9265349195468985e-08,3.0045631926411973,-0.0005145128045466256,-21.66724620949316,1.9724930261055822e-05,3.890728738035157e-10,3.262871060456817,-1.27463377573911e-05,-24.218997241843386,5.506954882034652e-06,3.032655207276529e-11,3.0165451697810006,-2.229983416658736e-06,-28.33562627589832,7.030673452301664e-07,4.943036919289939e-13,2.888860561928926,-8.541984488453594e-08,-33.93466998759948,4.27740171829273e-08,1.82961654596536e-15,2.8493347852941375,-7.602123041803638e-10
-17.80277294768932,0.00013619771577224235,1.8549817781576513e-08,3.0095027491537523,-0.0004964876357304618,-21.64716456136434,1.992144552219492e-05,3.9686399169378e-10,3.277035370601753,-1.3028299219244201e-05,-24.238303248816656,5.4540516469900444e-06,2.974667936803482e-11,2.9184927259141884,-2.19212190704775e-06,-28.378842189080117,6.8803845706488e-07,4.733969184002208e-13,2.9337207278195567,-8.190659928202089e-08,-33.97438493185507,4.1933011087975544e-08,1.7583774189042798e-15,2.903841754280719,-7.311897846344937e-10
-17.67979733053332,0.00014483631345962202,2.0977557696573885e-08,3.109366179300943,-0.0005572477524192409,-21.44503621027835,2.2042287504468614e-05,4.858624384296532e-10,3.049991454879249,-1.578273250015206e-05,-24.14320455458461,5.719651093562986e-06,3.271440863209627e-11,3.0983777747109706,-2.3977025623075633e-06,-28.277032184478532,7.239697595553432e-07,5.241322127506215e-13,3.290139773449239,-9.024773194413725e-08,-33.879698800427725,4.39659921967479e-08,1.9330084698444975e-15,3.053926861840206,-8.010967957356544e-10
-17.576159955265158,0.00015253913922239667,2.326818899470971e-08,3.152567949654193,-0.0006142810685318687,-21.158489182622628,2.5436828361203218e-05,6.470322370773124e-10,3.2969600336919718,-2.069908883788102e-05,-24.012893400616655,6.104724439266423e-06,3.726766047937674e-11,3.0164019968652918,-2.7162054235748527e-06,-28.185038740714738,7.580477431406885e-07,5.746363808806913e-13,3.255224545550788,-9.862079313483692e-08,-33.79420571240969,4.5886134036514e-08,2.105537296816929e-15,3.014093401253521,-8.704318214762812e-10
