LBP_delta,Std_delta,Var_delta,Kur_delta,SE_delta,LBP_theta,Std_theta,Var_theta,Kur_theta,SE_theta,LBP_alpha,Std_alpha,Var_alpha,Kur_alpha,SE_alpha,LBP_beta,Std_beta,Var_beta,Kur_beta,SE_beta,LBP_gamma,Std_gamma,Var_gamma,Kur_gamma,SE_gamma
-17.682158880567343,0.00014466630519435612,2.092833985858659e-08,3.2336644696800327,-0.0005548116240175634,-22.298007380361724,1.4389111893927384e-05,2.070465410959625e-10,3.023273765589946,-7.009488160514959e-06,-24.194162092036354,5.575763576751251e-06,3.108913946382591e-11,3.03377248028771,-2.2822942473616942e-06,-28.02004670540719,8.232356090794575e-07,6.777168680564255e-13,2.9124215308032895,-1.1571682178958107e-07,-33.565076624067395,5.1456022693018205e-08,2.6477222713844047e-15,2.8989937850735257,-1.0872554417795531e-09
-17.713768667893557,0.0001423976262704624,2.027708396746229e-08,3.282364594738557,-0.000538070713064692,-22.39812428942733,1.368696335865334e-05,1.8733296598111912e-10,2.891470532980396,-6.372037833443851e-06,-24.387077448305806,5.063063684691827e-06,2.5634613875245176e-11,3.062455533292978,-1.8975916664199436e-06,-28.159239662548682,7.67889625078514e-07,5.896544763032207e-13,2.8847013570304827,-1.0125567137035657e-07,-33.6822034096225,4.8529124809969066e-08,2.355075954821555e-15,2.871383165957897,-9.710843672249296e-10
-17.758210412066838,0.00013926819124284034,1.9395629092052352e-08,3.258215211586172,-0.0005164006780288292,-22.511960614484718,1.2929052438832993e-05,1.6716039696609333e-10,3.021668026523723,-5.714642717918844e-06,-24.545994064750847,4.676328174382868e-06,2.1868045194527008e-11,2.870870803303713,-1.6318603808434727e-06,-28.520069695777202,6.411291335422049e-07,4.1104656587657836e-13,2.9736931552694297,-7.146473584383927e-08,-34.08818701028637,3.961359288759516e-08,1.56923674146413e-15,2.981173712916194,-6.546577952080357e-10
-17.736773785777014,0.00014076879205682143,1.9815852817136634e-08,3.2726286082183815,-0.0005266948843442345,-22.67116361039583,1.194020013458135e-05,1.4256837925385646e-10,2.93696987033333,-4.9093644611529476e-06,-24.693129682376338,4.3446503641553594e-06,1.8875986786755294e-11,2.9945461394365087,-1.4162823919166515e-06,-28.658764683447593,5.981750389619715e-07,3.578133772371562e-13,2.959703932846593,-6.252759460174888e-08,-34.22330689277747,3.702570349146271e-08,1.3709027190377139e-15,2.9529707582802502,-5.742754709329649e-10
-17.795346152078448,0.0001367031889357546,1.8687761865204618e-08,3.4675909133181078,-0.0004975554522398491,-22.795220303030113,1.122183102881646e-05,1.2592949163930788e-10,3.2013229576880438,-4.3555073118139665e-06,-24.734313898343697,4.256100991475353e-06,1.8114395649637484e-11,2.938402456402898,-1.3619059505831187e-06,-28.659007188864496,5.981025343339508e-07,3.5772664157669483e-13,3.0517991715288315,-6.249137116886131e-08,-34.217426749843284,3.713472290753369e-08,1.3789876454193076e-15,3.0394181981792348,-5.773357571664814e-10
-17.784345910912613,0.00013745837337170156,1.8894804409994114e-08,3.359908447405593,-0.0005031755456563446,-22.753680458422696,1.1457671731423781e-05,1.312782415050676e-10,2.904561044291008,-4.539670402470907e-06,-24.77017161815234,4.180471700517222e-06,1.7476343638825357e-11,2.923390102739653,-1.316330641656501e-06,-28.74953215559537,5.716343614007924e-07,3.2676584313409164e-13,3.1856300296722306,-5.723032533508134e-08,-34.32315614963567,3.5222592362800695e-08,1.2406310127560256e-15,3.0454484935433155,-5.208373947341859e-10
-17.743963858073347,0.00014026080601250822,1.967309370327846e-08,3.4303770003671596,-0.0005226740999671823,-22.528500320043662,1.2820217896604617e-05,1.643579869164213e-10,2.9324710108362835,-5.627521649597789e-06,-24.615015116064182,4.517698354807404e-06,2.040959842502953e-11,3.007895158999511,-1.526646509342075e-06,-28.489728289118798,6.509296246108273e-07,4.237093761959926e-13,3.1306673519506263,-7.352604534923242e-08,-34.04635155190186,4.045094630605537e-08,1.6362790570553743e-15,3.067802567601016,-6.813545048881886e-10
-17.75763312947618,0.00013930747566248233,1.940657277545311e-08,3.498918156329755,-0.0005156026548974381,-22.498550211551418,1.3014794520317897e-05,1.6938487640609676e-10,2.8064300197149508,-5.795981602353448e-06,-24.633175555342437,4.476861803892708e-06,2.0042291611153475e-11,2.990118811609706,-1.500616404160801e-06,-28.592899021309655,6.182025923383658e-07,3.821744451738756e-13,3.1291316923539294,-6.656633598514388e-08,-34.16228129970433,3.8172873403113154e-08,1.4571682638501038e-15,3.0636959985212724,-6.088934514327787e-10
-17.643357390659336,0.000147492933392394,2.1754165400693168e-08,3.4192367806217834,-0.000574760682504272,-22.146067508197422,1.5522232346948564e-05,2.409396970326563e-10,2.987461782668052,-8.097786134528565e-06,-24.163669398017685,5.661425510424055e-06,3.205173881008028e-11,3.1164055335823195,-2.3510650943028143e-06,-27.965244886687657,8.461049083077535e-07,7.158935158624719e-13,3.032551372406824,-1.2190509027002094e-07,-33.50777246612689,5.2951668407836964e-08,2.8038791871735195e-15,3.008442094046638,-1.1488685599391726e-09
-17.686461627906844,0.00014435431800757586,2.083816912743234e-08,3.4160118025595723,-0.0005520428227472848,-22.137321518249095,1.5591005696712823e-05,2.430794586349317e-10,2.8282452332671086,-8.174887446144698e-06,-24.294757049297576,5.302253829319664e-06,2.811389567053504e-11,2.9791734155216614,-2.0751407716638363e-06,-28.161681961621035,7.669524868014101e-07,5.882161170108671e-13,3.0290725545282435,-1.009038939452228e-07,-33.70885906285156,4.7886626797828774e-08,2.2931290260745327e-15,3.0448901049408024,-9.45184406006115e-10
