LBP_delta,Std_delta,Var_delta,Kur_delta,SE_delta,LBP_theta,Std_theta,Var_theta,Kur_theta,SE_theta,LBP_alpha,Std_alpha,Var_alpha,Kur_alpha,SE_alpha,LBP_beta,Std_beta,Var_beta,Kur_beta,SE_beta,LBP_gamma,Std_gamma,Var_gamma,Kur_gamma,SE_gamma
-17.875221815197264,0.0001313444877435633,1.7251374460619048e-08,2.7487629963582507,-0.00046473580551650666,-22.318903194442086,1.4239401059512514e-05,2.027605425336461e-10,3.0506859139616354,-6.869415892484425e-06,-24.439418407223847,4.93227861183003e-06,2.4327372304715973e-11,3.6939165780444263,-1.7997527294118715e-06,-28.41589534463538,6.754087934006239e-07,4.561770382028866e-13,4.222330943969898,-7.870714643234199e-08,-33.975177667777245,4.1916392845794276e-08,1.7569839892029534e-15,4.148922618497116,-7.281499434339507e-10
-17.84034295180063,0.00013365535517945304,1.7863753968145746e-08,2.83271293040472,-0.0004799163337469514,-22.132699853356325,1.5629381316518358e-05,2.4427756033713317e-10,2.975008317480487,-8.204101171497478e-06,-24.100186445044002,5.8440105359086055e-06,3.415245914381079e-11,7.195664027321699,-2.4729168038598144e-06,-27.960136900322542,8.48268645231551e-07,7.19559694482971e-13,6.8784761275863175,-1.2146549360580638e-07,-33.50497929499791,5.302567258780343e-08,2.8117219533889282e-15,6.633703490616804,-1.1438475635628286e-09
-17.91341305659728,0.00012886116784668157,1.6605200578810637e-08,2.7366967814613923,-0.0004483403574140014,-22.538632685517463,1.2757056863432406e-05,1.6274249981684786e-10,3.0078824928419756,-5.567743041751353e-06,-24.661217789187102,4.414529316017855e-06,1.9488069081981074e-11,3.204073401163077,-1.4582591030722545e-06,-28.6527810216905,5.999673445858038e-07,3.5996081456934066e-13,3.611970393908115,-6.275005692996995e-08,-34.2166612525236,3.714893877529743e-08,1.380043652130797e-15,3.6241805524321142,-5.767843120549144e-10
-17.873241841166962,0.00013147676932022504,1.7286140870883666e-08,2.765523462911682,-0.00046562081549783374,-22.239261047894946,1.4818378268167443e-05,2.1958433449849713e-10,3.010363798557682,-7.4134696784582505e-06,-24.40218941044976,5.0249515896482316e-06,2.5250138478308293e-11,3.1318114974118956,-1.8696280439247838e-06,-28.391543868383117,6.836826874116413e-07,4.67422017066404e-13,3.2027114085499475,-8.081703281820834e-08,-33.965931359547305,4.211062777228546e-08,1.7733049713759796e-15,3.187625904373349,-7.365618757343645e-10
-17.946513450512487,0.00012674704508041333,1.6064813436616326e-08,2.6780344918075913,-0.0004348802750260028,-22.82230518868773,1.10713168466565e-05,1.2257405671906003e-10,2.848618010015231,-4.251308754923912e-06,-24.85209673497985,4.012689783869418e-06,1.6101679301569997e-11,3.215741023844078,-1.2146756624411132e-06,-28.86177135886381,5.404380995078586e-07,2.920733393996661e-13,3.141045366598985,-5.1360060118453154e-08,-34.43934815823529,3.323460840016844e-08,1.1045391955125467e-15,3.1501422211010564,-4.6524032103813123e-10
-17.967094656366566,0.00012545639087996707,1.5739306012627082e-08,2.744466935555048,-0.00042655884581299327,-22.756218625591696,1.1443238979996498e-05,1.309477183533113e-10,3.2695628533530834,-4.516134312692636e-06,-24.837308734857416,4.04247076044278e-06,1.634156984903483e-11,3.0639009034120805,-1.2321318458201532e-06,-28.84928711911043,5.438221421013859e-07,2.957425222397399e-13,2.9848549588319813,-5.201295199802193e-08,-34.42221588514731,3.3520522861389454e-08,1.1236254529009331e-15,2.978451958480696,-4.733998248423842e-10
-17.886042474860467,0.00013063631641646982,1.706584716686402e-08,2.656710335040129,-0.00046078191332403625,-22.13178956940351,1.5636221616802875e-05,2.4449142644977355e-10,2.957214927523633,-8.213005517230626e-06,-24.6190550331564,4.508582439131754e-06,2.032731561044724e-11,3.070269584500995,-1.5191915361944491e-06,-28.65319851068328,5.998421657907122e-07,3.5981062386049223e-13,3.123202964578321,-6.28135779365837e-08,-34.22819767725639,3.693527285220289e-08,1.3642143806666758e-15,3.1135240494286642,-5.712178343936479e-10
-17.876551916580436,0.0001312598681704811,1.7229152992132074e-08,2.6128658782580616,-0.00046518750377283035,-22.227147335608695,1.4908578885267526e-05,2.222657243782447e-10,2.9171327387613655,-7.500515680198556e-06,-24.60683007768425,4.5362264035051375e-06,2.0577349983857157e-11,3.088459978737173,-1.5371780266920822e-06,-28.610479241190035,6.127923863820611e-07,3.755145088078212e-13,3.126526512382545,-6.543023451697888e-08,-34.182955803119036,3.7780304560388464e-08,1.4273514126757093e-15,3.1234664097179725,-5.966049446603533e-10
-17.751755204087555,0.00013970953493716644,1.951875415235933e-08,2.727872670897971,-0.0005229308573624962,-21.408475872487266,2.2449173339427804e-05,5.039653836236762e-10,3.1683225368222776,-1.6320411729438076e-05,-24.227753224550423,5.48289706492398e-06,3.006216022455199e-11,3.1320455133725655,-2.209235461191285e-06,-28.256971417201047,7.312680724331123e-07,5.347529937600396e-13,3.2257799894834154,-9.195327528123709e-08,-33.82861879711468,4.5103345954296195e-08,2.0343118162729267e-15,3.216009818142701,-8.410831501683599e-10
-17.753292240239674,0.00013960534344458015,1.9489651918279177e-08,2.5741716020942347,-0.0005230418841300726,-21.4640039331198,2.1834875361913355e-05,4.767617820702909e-10,3.1593205538177456,-1.547764569232211e-05,-24.215647988112707,5.5161843407150036e-06,3.042828968074942e-11,3.140012240710659,-2.233825506919591e-06,-28.19861935608807,7.529178630045207e-07,5.668853084312943e-13,3.312088603020016,-9.723075366192092e-08,-33.76426930032402,4.657813278967515e-08,2.1695224541726113e-15,3.3548821330208813,-8.945918804082e-10
